species,label,source_file,window_idx,window_kind,original_duration_s,native_sr,sig_start_sample,sig_len_sample,embedding_idx
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,51,real,1162.0983125,22050,0,160000,975
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,52,real,1162.0983125,22050,0,160000,976
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,53,real,1162.0983125,22050,0,160000,977
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,54,real,1162.0983125,22050,0,160000,978
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,55,real,1162.0983125,22050,0,160000,979
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,56,real,1162.0983125,22050,0,160000,980
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,57,real,1162.0983125,22050,0,160000,981
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,58,real,1162.0983125,22050,0,160000,982
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,59,real,1162.0983125,22050,0,160000,983
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,60,real,1162.0983125,22050,0,160000,984
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,61,real,1162.0983125,22050,0,160000,985
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,62,real,1162.0983125,22050,0,160000,986
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,63,real,1162.0983125,22050,0,160000,987
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,64,real,1162.0983125,22050,0,160000,988
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,65,real,1162.0983125,22050,0,160000,989
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,66,real,1162.0983125,22050,0,160000,990
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,67,real,1162.0983125,22050,0,160000,991
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,68,real,1162.0983125,22050,0,160000,992
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,69,real,1162.0983125,22050,0,160000,993
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,70,real,1162.0983125,22050,0,160000,994
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,71,real,1162.0983125,22050,0,160000,995
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,72,real,1162.0983125,22050,0,160000,996
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,73,real,1162.0983125,22050,0,160000,997
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,74,real,1162.0983125,22050,0,160000,998
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,75,real,1162.0983125,22050,0,160000,999
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,76,real,1162.0983125,22050,0,160000,1000
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,77,real,1162.0983125,22050,0,160000,1001
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,78,real,1162.0983125,22050,0,160000,1002
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,79,real,1162.0983125,22050,0,160000,1003
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,80,real,1162.0983125,22050,0,160000,1004
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,81,real,1162.0983125,22050,0,160000,1005
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,82,real,1162.0983125,22050,0,160000,1006
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,83,real,1162.0983125,22050,0,160000,1007
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,84,real,1162.0983125,22050,0,160000,1008
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,85,real,1162.0983125,22050,0,160000,1009
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,86,real,1162.0983125,22050,0,160000,1010
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,87,real,1162.0983125,22050,0,160000,1011
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,88,real,1162.0983125,22050,0,160000,1012
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,89,real,1162.0983125,22050,0,160000,1013
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,90,real,1162.0983125,22050,0,160000,1014
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,91,real,1162.0983125,22050,0,160000,1015
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,92,real,1162.0983125,22050,0,160000,1016
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,93,real,1162.0983125,22050,0,160000,1017
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,94,real,1162.0983125,22050,0,160000,1018
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,95,real,1162.0983125,22050,0,160000,1019
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,96,real,1162.0983125,22050,0,160000,1020
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,97,real,1162.0983125,22050,0,160000,1021
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,98,real,1162.0983125,22050,0,160000,1022
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,99,real,1162.0983125,22050,0,160000,1023
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,100,real,1162.0983125,22050,0,160000,1024
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,101,real,1162.0983125,22050,0,160000,1025
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,102,real,1162.0983125,22050,0,160000,1026
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,103,real,1162.0983125,22050,0,160000,1027
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,104,real,1162.0983125,22050,0,160000,1028
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,105,real,1162.0983125,22050,0,160000,1029
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,106,real,1162.0983125,22050,0,160000,1030
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,107,real,1162.0983125,22050,0,160000,1031
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,108,real,1162.0983125,22050,0,160000,1032
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,109,real,1162.0983125,22050,0,160000,1033
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,110,real,1162.0983125,22050,0,160000,1034
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,111,real,1162.0983125,22050,0,160000,1035
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,112,real,1162.0983125,22050,0,160000,1036
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,113,real,1162.0983125,22050,0,160000,1037
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,114,real,1162.0983125,22050,0,160000,1038
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,115,real,1162.0983125,22050,0,160000,1039
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,116,real,1162.0983125,22050,0,160000,1040
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,117,real,1162.0983125,22050,0,160000,1041
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,118,real,1162.0983125,22050,0,160000,1042
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,119,real,1162.0983125,22050,0,160000,1043
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,120,real,1162.0983125,22050,0,160000,1044
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,121,real,1162.0983125,22050,0,160000,1045
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,122,real,1162.0983125,22050,0,160000,1046
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,123,real,1162.0983125,22050,0,160000,1047
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,124,real,1162.0983125,22050,0,160000,1048
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,125,real,1162.0983125,22050,0,160000,1049
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,126,real,1162.0983125,22050,0,160000,1050
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,127,real,1162.0983125,22050,0,160000,1051
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,128,real,1162.0983125,22050,0,160000,1052
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,129,real,1162.0983125,22050,0,160000,1053
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,130,real,1162.0983125,22050,0,160000,1054
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,131,real,1162.0983125,22050,0,160000,1055
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,132,real,1162.0983125,22050,0,160000,1056
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,133,real,1162.0983125,22050,0,160000,1057
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,134,real,1162.0983125,22050,0,160000,1058
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,135,real,1162.0983125,22050,0,160000,1059
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,136,real,1162.0983125,22050,0,160000,1060
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,137,real,1162.0983125,22050,0,160000,1061
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,138,real,1162.0983125,22050,0,160000,1062
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,139,real,1162.0983125,22050,0,160000,1063
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,140,real,1162.0983125,22050,0,160000,1064
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,141,real,1162.0983125,22050,0,160000,1065
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,142,real,1162.0983125,22050,0,160000,1066
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,143,real,1162.0983125,22050,0,160000,1067
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,144,real,1162.0983125,22050,0,160000,1068
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,145,real,1162.0983125,22050,0,160000,1069
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,146,real,1162.0983125,22050,0,160000,1070
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,147,real,1162.0983125,22050,0,160000,1071
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,148,real,1162.0983125,22050,0,160000,1072
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,149,real,1162.0983125,22050,0,160000,1073
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,150,real,1162.0983125,22050,0,160000,1074
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,151,real,1162.0983125,22050,0,160000,1075
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,152,real,1162.0983125,22050,0,160000,1076
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,153,real,1162.0983125,22050,0,160000,1077
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,154,real,1162.0983125,22050,0,160000,1078
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,155,real,1162.0983125,22050,0,160000,1079
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,156,real,1162.0983125,22050,0,160000,1080
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,157,real,1162.0983125,22050,0,160000,1081
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,158,real,1162.0983125,22050,0,160000,1082
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,159,real,1162.0983125,22050,0,160000,1083
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,160,real,1162.0983125,22050,0,160000,1084
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,161,real,1162.0983125,22050,0,160000,1085
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,162,real,1162.0983125,22050,0,160000,1086
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,163,real,1162.0983125,22050,0,160000,1087
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,164,real,1162.0983125,22050,0,160000,1088
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,165,real,1162.0983125,22050,0,160000,1089
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,166,real,1162.0983125,22050,0,160000,1090
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,167,real,1162.0983125,22050,0,160000,1091
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,168,real,1162.0983125,22050,0,160000,1092
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,169,real,1162.0983125,22050,0,160000,1093
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,170,real,1162.0983125,22050,0,160000,1094
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,171,real,1162.0983125,22050,0,160000,1095
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,172,real,1162.0983125,22050,0,160000,1096
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,173,real,1162.0983125,22050,0,160000,1097
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,174,real,1162.0983125,22050,0,160000,1098
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,175,real,1162.0983125,22050,0,160000,1099
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,176,real,1162.0983125,22050,0,160000,1100
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,177,real,1162.0983125,22050,0,160000,1101
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,178,real,1162.0983125,22050,0,160000,1102
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,179,real,1162.0983125,22050,0,160000,1103
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,180,real,1162.0983125,22050,0,160000,1104
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,181,real,1162.0983125,22050,0,160000,1105
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,182,real,1162.0983125,22050,0,160000,1106
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,183,real,1162.0983125,22050,0,160000,1107
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,184,real,1162.0983125,22050,0,160000,1108
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,185,real,1162.0983125,22050,0,160000,1109
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,186,real,1162.0983125,22050,0,160000,1110
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,187,real,1162.0983125,22050,0,160000,1111
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,188,real,1162.0983125,22050,0,160000,1112
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,189,real,1162.0983125,22050,0,160000,1113
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,190,real,1162.0983125,22050,0,160000,1114
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,191,real,1162.0983125,22050,0,160000,1115
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,192,real,1162.0983125,22050,0,160000,1116
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,193,real,1162.0983125,22050,0,160000,1117
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,194,real,1162.0983125,22050,0,160000,1118
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,195,real,1162.0983125,22050,0,160000,1119
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,196,real,1162.0983125,22050,0,160000,1120
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,197,real,1162.0983125,22050,0,160000,1121
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,198,real,1162.0983125,22050,0,160000,1122
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,199,real,1162.0983125,22050,0,160000,1123
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,200,real,1162.0983125,22050,0,160000,1124
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,201,real,1162.0983125,22050,0,160000,1125
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,202,real,1162.0983125,22050,0,160000,1126
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,203,real,1162.0983125,22050,0,160000,1127
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,204,real,1162.0983125,22050,0,160000,1128
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,205,real,1162.0983125,22050,0,160000,1129
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,206,real,1162.0983125,22050,0,160000,1130
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,207,real,1162.0983125,22050,0,160000,1131
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,208,real,1162.0983125,22050,0,160000,1132
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,209,real,1162.0983125,22050,0,160000,1133
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,210,real,1162.0983125,22050,0,160000,1134
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,211,real,1162.0983125,22050,0,160000,1135
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,212,real,1162.0983125,22050,0,160000,1136
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,213,real,1162.0983125,22050,0,160000,1137
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,214,real,1162.0983125,22050,0,160000,1138
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,215,real,1162.0983125,22050,0,160000,1139
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,216,real,1162.0983125,22050,0,160000,1140
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,217,real,1162.0983125,22050,0,160000,1141
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,218,real,1162.0983125,22050,0,160000,1142
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,219,real,1162.0983125,22050,0,160000,1143
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,220,real,1162.0983125,22050,0,160000,1144
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,221,real,1162.0983125,22050,0,160000,1145
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,222,real,1162.0983125,22050,0,160000,1146
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,223,real,1162.0983125,22050,0,160000,1147
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,224,real,1162.0983125,22050,0,160000,1148
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,225,real,1162.0983125,22050,0,160000,1149
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,226,real,1162.0983125,22050,0,160000,1150
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,227,real,1162.0983125,22050,0,160000,1151
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,228,real,1162.0983125,22050,0,160000,1152
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,229,real,1162.0983125,22050,0,160000,1153
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,230,real,1162.0983125,22050,0,160000,1154
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,231,real,1162.0983125,22050,0,160000,1155
Physeter_macrocephalus,Physeter_macrocephalus,7200900P.wav,232,tail_extended,1162.0983125,22050,24868,67146,1156
Physeter_macrocephalus,Physeter_macrocephalus,83019001.wav,0,extended,0.39846875,22050,35364,12751,1157
Physeter_macrocephalus,Physeter_macrocephalus,8301900C.wav,0,real,17.81253125,22050,0,160000,1158
Physeter_macrocephalus,Physeter_macrocephalus,8301900C.wav,1,real,17.81253125,22050,0,160000,1159
Physeter_macrocephalus,Physeter_macrocephalus,8301900C.wav,2,real,17.81253125,22050,0,160000,1160
Physeter_macrocephalus,Physeter_macrocephalus,8301900C.wav,3,tail_extended,17.81253125,22050,51888,90001,1161
Physeter_macrocephalus,Physeter_macrocephalus,84014001.wav,0,extended,0.71015625,22050,28928,22725,1162
Physeter_macrocephalus,Physeter_macrocephalus,84014003.wav,0,extended,0.71015625,22050,94772,22725,1163
Physeter_macrocephalus,Physeter_macrocephalus,84014009.wav,0,real,5.671875,22050,0,160000,1164
Physeter_macrocephalus,Physeter_macrocephalus,8401400A.wav,0,extended,4.76253125,22050,1860,152401,1165
Physeter_macrocephalus,Physeter_macrocephalus,8401400B.wav,0,extended,4.76253125,22050,5227,152401,1166
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,0,real,95.615875,22050,0,160000,1167
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,1,real,95.615875,22050,0,160000,1168
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,2,real,95.615875,22050,0,160000,1169
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,3,real,95.615875,22050,0,160000,1170
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,4,real,95.615875,22050,0,160000,1171
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,5,real,95.615875,22050,0,160000,1172
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,6,real,95.615875,22050,0,160000,1173
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,7,real,95.615875,22050,0,160000,1174
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,8,real,95.615875,22050,0,160000,1175
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,9,real,95.615875,22050,0,160000,1176
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,10,real,95.615875,22050,0,160000,1177
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,11,real,95.615875,22050,0,160000,1178
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,12,real,95.615875,22050,0,160000,1179
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,13,real,95.615875,22050,0,160000,1180
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,14,real,95.615875,22050,0,160000,1181
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,15,real,95.615875,22050,0,160000,1182
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,16,real,95.615875,22050,0,160000,1183
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,17,real,95.615875,22050,0,160000,1184
Physeter_macrocephalus,Physeter_macrocephalus,84018001.wav,18,real,95.615875,22050,0,160000,1185
Physeter_macrocephalus,Physeter_macrocephalus,84020001.wav,0,real,20.03225,22050,0,160000,1186
Physeter_macrocephalus,Physeter_macrocephalus,84020001.wav,1,real,20.03225,22050,0,160000,1187
Physeter_macrocephalus,Physeter_macrocephalus,84020001.wav,2,real,20.03225,22050,0,160000,1188
Physeter_macrocephalus,Physeter_macrocephalus,84020001.wav,3,real,20.03225,22050,0,160000,1189
Physeter_macrocephalus,Physeter_macrocephalus,85004001.wav,0,extended,2.83128125,22050,9827,90601,1190
Physeter_macrocephalus,Physeter_macrocephalus,85004002.wav,0,extended,2.83128125,22050,58393,90601,1191
Physeter_macrocephalus,Physeter_macrocephalus,85004003.wav,0,extended,2.55940625,22050,27337,81901,1192
Physeter_macrocephalus,Physeter_macrocephalus,85004004.wav,0,extended,2.55940625,22050,53358,81901,1193
Physeter_macrocephalus,Physeter_macrocephalus,85004005.wav,0,extended,2.55940625,22050,54853,81901,1194
Physeter_macrocephalus,Physeter_macrocephalus,85004006.wav,0,extended,2.76565625,22050,19389,88501,1195
Physeter_macrocephalus,Physeter_macrocephalus,85004007.wav,0,extended,2.73284375,22050,39688,87451,1196
Physeter_macrocephalus,Physeter_macrocephalus,85005002.wav,0,extended,1.67346875,22050,19960,53551,1197
Physeter_macrocephalus,Physeter_macrocephalus,85005003.wav,0,extended,1.65940625,22050,84926,53101,1198
Physeter_macrocephalus,Physeter_macrocephalus,85005004.wav,0,extended,1.41096875,22050,77904,45151,1199
Physeter_macrocephalus,Physeter_macrocephalus,85005005.wav,0,extended,1.38753125,22050,55680,44401,1200
Physeter_macrocephalus,Physeter_macrocephalus,85005006.wav,0,extended,2.8265625,22050,7393,90450,1201
Physeter_macrocephalus,Physeter_macrocephalus,87017001.wav,0,extended,1.4203125,22050,13291,45450,1202
Physeter_macrocephalus,Physeter_macrocephalus,87017002.wav,0,extended,3.0,22050,48535,96000,1203
Physeter_macrocephalus,Physeter_macrocephalus,87017003.wav,0,extended,1.706125,22050,18208,54596,1204
Physeter_macrocephalus,Physeter_macrocephalus,87017004.wav,0,extended,1.28203125,22050,33037,41025,1205
Physeter_macrocephalus,Physeter_macrocephalus,8800201M.wav,0,real,28.627125,22050,0,160000,1206
Physeter_macrocephalus,Physeter_macrocephalus,8800201M.wav,1,real,28.627125,22050,0,160000,1207
Physeter_macrocephalus,Physeter_macrocephalus,8800201M.wav,2,real,28.627125,22050,0,160000,1208
Physeter_macrocephalus,Physeter_macrocephalus,8800201M.wav,3,real,28.627125,22050,0,160000,1209
Physeter_macrocephalus,Physeter_macrocephalus,8800201M.wav,4,real,28.627125,22050,0,160000,1210
Physeter_macrocephalus,Physeter_macrocephalus,8800201M.wav,5,tail_extended,28.627125,22050,4846,116068,1211
Physeter_macrocephalus,Physeter_macrocephalus,8800201N.wav,0,real,29.4063125,22050,0,160000,1212
Physeter_macrocephalus,Physeter_macrocephalus,8800201N.wav,1,real,29.4063125,22050,0,160000,1213
Physeter_macrocephalus,Physeter_macrocephalus,8800201N.wav,2,real,29.4063125,22050,0,160000,1214
Physeter_macrocephalus,Physeter_macrocephalus,8800201N.wav,3,real,29.4063125,22050,0,160000,1215
Physeter_macrocephalus,Physeter_macrocephalus,8800201N.wav,4,real,29.4063125,22050,0,160000,1216
Physeter_macrocephalus,Physeter_macrocephalus,8800201N.wav,5,tail_extended,29.4063125,22050,18589,141002,1217
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,0,real,89.1894375,22050,0,160000,1218
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,1,real,89.1894375,22050,0,160000,1219
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,2,real,89.1894375,22050,0,160000,1220
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,3,real,89.1894375,22050,0,160000,1221
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,4,real,89.1894375,22050,0,160000,1222
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,5,real,89.1894375,22050,0,160000,1223
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,6,real,89.1894375,22050,0,160000,1224
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,7,real,89.1894375,22050,0,160000,1225
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,8,real,89.1894375,22050,0,160000,1226
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,9,real,89.1894375,22050,0,160000,1227
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,10,real,89.1894375,22050,0,160000,1228
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,11,real,89.1894375,22050,0,160000,1229
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,12,real,89.1894375,22050,0,160000,1230
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,13,real,89.1894375,22050,0,160000,1231
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,14,real,89.1894375,22050,0,160000,1232
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,15,real,89.1894375,22050,0,160000,1233
Physeter_macrocephalus,Physeter_macrocephalus,90039006.wav,16,real,89.1894375,22050,0,160000,1234
