wav_path,offset_s,label,subdataset,split,n_whistle,n_bout,n_noise,embedding_idx
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3520.0,whistle,Oceanographic,train,1,0,0,3906
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3525.0,whistle,Oceanographic,train,1,0,0,3907
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3530.0,whistle,Oceanographic,train,1,0,0,3908
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3535.0,background,Oceanographic,train,0,0,0,3909
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3540.0,whistle,Oceanographic,train,1,0,0,3910
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3545.0,background,Oceanographic,train,0,0,0,3911
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3550.0,background,Oceanographic,train,0,0,0,3912
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3555.0,whistle,Oceanographic,train,1,0,0,3913
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3560.0,background,Oceanographic,train,0,0,0,3914
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3565.0,background,Oceanographic,train,0,0,0,3915
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3570.0,background,Oceanographic,train,0,0,0,3916
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3575.0,whistle,Oceanographic,train,2,0,0,3917
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3580.0,whistle,Oceanographic,train,2,0,0,3918
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3585.0,whistle,Oceanographic,train,1,0,0,3919
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3590.0,background,Oceanographic,train,0,0,0,3920
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3595.0,whistle,Oceanographic,train,1,0,0,3921
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3600.0,background,Oceanographic,train,0,0,0,3922
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3605.0,whistle,Oceanographic,train,1,0,0,3923
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3610.0,whistle,Oceanographic,train,1,0,0,3924
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3615.0,background,Oceanographic,train,0,0,0,3925
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3620.0,background,Oceanographic,train,0,0,0,3926
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3625.0,background,Oceanographic,train,0,0,0,3927
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3630.0,background,Oceanographic,train,0,0,0,3928
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3635.0,background,Oceanographic,train,0,0,0,3929
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3640.0,whistle,Oceanographic,train,3,0,0,3930
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3645.0,whistle,Oceanographic,train,4,0,0,3931
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3650.0,whistle,Oceanographic,train,3,0,0,3932
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3655.0,whistle,Oceanographic,train,2,0,0,3933
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3660.0,whistle,Oceanographic,train,2,0,0,3934
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3665.0,whistle,Oceanographic,train,2,0,0,3935
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3670.0,bout+whistle,Oceanographic,train,2,1,0,3936
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3675.0,bout,Oceanographic,train,0,1,0,3937
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3680.0,bout+whistle,Oceanographic,train,1,1,0,3938
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3685.0,whistle,Oceanographic,train,1,0,0,3939
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3690.0,background,Oceanographic,train,0,0,0,3940
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3695.0,background,Oceanographic,train,0,0,0,3941
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3700.0,background,Oceanographic,train,0,0,0,3942
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3705.0,background,Oceanographic,train,0,0,0,3943
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3710.0,background,Oceanographic,train,0,0,0,3944
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3715.0,background,Oceanographic,train,0,0,0,3945
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3720.0,background,Oceanographic,train,0,0,0,3946
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3725.0,background,Oceanographic,train,0,0,0,3947
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3730.0,background,Oceanographic,train,0,0,0,3948
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3735.0,whistle,Oceanographic,train,2,0,0,3949
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3740.0,whistle,Oceanographic,train,2,0,0,3950
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3745.0,whistle,Oceanographic,train,2,0,0,3951
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3750.0,background,Oceanographic,train,0,0,0,3952
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3755.0,background,Oceanographic,train,0,0,0,3953
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3760.0,background,Oceanographic,train,0,0,0,3954
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3765.0,background,Oceanographic,train,0,0,0,3955
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3770.0,background,Oceanographic,train,0,0,0,3956
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3775.0,background,Oceanographic,train,0,0,0,3957
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3780.0,background,Oceanographic,train,0,0,0,3958
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3785.0,background,Oceanographic,train,0,0,0,3959
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3790.0,background,Oceanographic,train,0,0,0,3960
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3795.0,background,Oceanographic,train,0,0,0,3961
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3800.0,background,Oceanographic,train,0,0,0,3962
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3805.0,background,Oceanographic,train,0,0,0,3963
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3810.0,background,Oceanographic,train,0,0,0,3964
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3815.0,background,Oceanographic,train,0,0,0,3965
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3820.0,whistle,Oceanographic,train,3,0,0,3966
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3825.0,whistle,Oceanographic,train,1,0,0,3967
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3830.0,whistle,Oceanographic,train,1,0,0,3968
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3835.0,background,Oceanographic,train,0,0,0,3969
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3840.0,background,Oceanographic,train,0,0,0,3970
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3845.0,background,Oceanographic,train,0,0,0,3971
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3850.0,background,Oceanographic,train,0,0,0,3972
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3855.0,background,Oceanographic,train,0,0,0,3973
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3860.0,background,Oceanographic,train,0,0,0,3974
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3865.0,background,Oceanographic,train,0,0,0,3975
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3870.0,whistle,Oceanographic,train,2,0,0,3976
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3875.0,background,Oceanographic,train,0,0,0,3977
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3880.0,background,Oceanographic,train,0,0,0,3978
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3885.0,background,Oceanographic,train,0,0,0,3979
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3890.0,whistle,Oceanographic,train,1,0,0,3980
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3895.0,whistle,Oceanographic,train,1,0,0,3981
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3900.0,whistle,Oceanographic,train,1,0,0,3982
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3905.0,whistle,Oceanographic,train,1,0,0,3983
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3910.0,whistle,Oceanographic,train,1,0,0,3984
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3915.0,background,Oceanographic,train,0,0,0,3985
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3920.0,background,Oceanographic,train,0,0,0,3986
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3925.0,background,Oceanographic,train,0,0,0,3987
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3930.0,background,Oceanographic,train,0,0,0,3988
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3935.0,bout+whistle,Oceanographic,train,1,1,0,3989
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3940.0,background,Oceanographic,train,0,0,0,3990
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3945.0,background,Oceanographic,train,0,0,0,3991
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3950.0,background,Oceanographic,train,0,0,0,3992
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3955.0,background,Oceanographic,train,0,0,0,3993
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3960.0,background,Oceanographic,train,0,0,0,3994
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3965.0,background,Oceanographic,train,0,0,0,3995
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3970.0,background,Oceanographic,train,0,0,0,3996
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3975.0,background,Oceanographic,train,0,0,0,3997
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3980.0,background,Oceanographic,train,0,0,0,3998
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3985.0,whistle,Oceanographic,train,1,0,0,3999
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3990.0,background,Oceanographic,train,0,0,0,4000
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,3995.0,background,Oceanographic,train,0,0,0,4001
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4000.0,background,Oceanographic,train,0,0,0,4002
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4005.0,background,Oceanographic,train,0,0,0,4003
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4010.0,background,Oceanographic,train,0,0,0,4004
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4015.0,background,Oceanographic,train,0,0,0,4005
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4020.0,background,Oceanographic,train,0,0,0,4006
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4025.0,background,Oceanographic,train,0,0,0,4007
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4030.0,background,Oceanographic,train,0,0,0,4008
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4035.0,background,Oceanographic,train,0,0,0,4009
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4040.0,whistle,Oceanographic,train,3,0,0,4010
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4045.0,background,Oceanographic,train,0,0,0,4011
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4050.0,whistle,Oceanographic,train,1,0,0,4012
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4055.0,background,Oceanographic,train,0,0,0,4013
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4060.0,background,Oceanographic,train,0,0,0,4014
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4065.0,background,Oceanographic,train,0,0,0,4015
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4070.0,whistle,Oceanographic,train,1,0,0,4016
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4075.0,background,Oceanographic,train,0,0,0,4017
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4080.0,background,Oceanographic,train,0,0,0,4018
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4085.0,whistle,Oceanographic,train,1,0,0,4019
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4090.0,background,Oceanographic,train,0,0,0,4020
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4095.0,background,Oceanographic,train,0,0,0,4021
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4100.0,whistle,Oceanographic,train,1,0,0,4022
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4105.0,whistle,Oceanographic,train,1,0,0,4023
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4110.0,background,Oceanographic,train,0,0,0,4024
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4115.0,background,Oceanographic,train,0,0,0,4025
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4120.0,whistle,Oceanographic,train,1,0,0,4026
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4125.0,background,Oceanographic,train,0,0,0,4027
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4130.0,background,Oceanographic,train,0,0,0,4028
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4135.0,background,Oceanographic,train,0,0,0,4029
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4140.0,background,Oceanographic,train,0,0,0,4030
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4145.0,background,Oceanographic,train,0,0,0,4031
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4150.0,background,Oceanographic,train,0,0,0,4032
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4155.0,whistle,Oceanographic,train,2,0,0,4033
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4160.0,whistle,Oceanographic,train,1,0,0,4034
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4165.0,whistle,Oceanographic,train,2,0,0,4035
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4170.0,whistle,Oceanographic,train,1,0,0,4036
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4175.0,whistle,Oceanographic,train,1,0,0,4037
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4180.0,background,Oceanographic,train,0,0,0,4038
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4185.0,background,Oceanographic,train,0,0,0,4039
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4190.0,background,Oceanographic,train,0,0,0,4040
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4195.0,background,Oceanographic,train,0,0,0,4041
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4200.0,background,Oceanographic,train,0,0,0,4042
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4205.0,background,Oceanographic,train,0,0,0,4043
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4210.0,background,Oceanographic,train,0,0,0,4044
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4215.0,background,Oceanographic,train,0,0,0,4045
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4220.0,background,Oceanographic,train,0,0,0,4046
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4225.0,background,Oceanographic,train,0,0,0,4047
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4230.0,background,Oceanographic,train,0,0,0,4048
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4235.0,whistle,Oceanographic,train,1,0,0,4049
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4240.0,background,Oceanographic,train,0,0,0,4050
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4245.0,background,Oceanographic,train,0,0,0,4051
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4250.0,background,Oceanographic,train,0,0,0,4052
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4255.0,background,Oceanographic,train,0,0,0,4053
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4260.0,background,Oceanographic,train,0,0,0,4054
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4265.0,background,Oceanographic,train,0,0,0,4055
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4270.0,background,Oceanographic,train,0,0,0,4056
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4275.0,background,Oceanographic,train,0,0,0,4057
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4280.0,background,Oceanographic,train,0,0,0,4058
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4285.0,background,Oceanographic,train,0,0,0,4059
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4290.0,whistle,Oceanographic,train,8,0,0,4060
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4295.0,whistle,Oceanographic,train,4,0,0,4061
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4300.0,background,Oceanographic,train,0,0,0,4062
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4305.0,background,Oceanographic,train,0,0,0,4063
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4310.0,background,Oceanographic,train,0,0,0,4064
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4315.0,background,Oceanographic,train,0,0,0,4065
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4320.0,background,Oceanographic,train,0,0,0,4066
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4325.0,background,Oceanographic,train,0,0,0,4067
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4330.0,background,Oceanographic,train,0,0,0,4068
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4335.0,whistle,Oceanographic,train,1,0,0,4069
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4340.0,background,Oceanographic,train,0,0,0,4070
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4345.0,background,Oceanographic,train,0,0,0,4071
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4350.0,background,Oceanographic,train,0,0,0,4072
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4355.0,background,Oceanographic,train,0,0,0,4073
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4360.0,whistle,Oceanographic,train,2,0,0,4074
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4365.0,background,Oceanographic,train,0,0,0,4075
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4370.0,background,Oceanographic,train,0,0,0,4076
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4375.0,background,Oceanographic,train,0,0,0,4077
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4380.0,whistle,Oceanographic,train,2,0,0,4078
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4385.0,background,Oceanographic,train,0,0,0,4079
/data2/mromaniuc/cet-det/datasets/DRYAD/Audio/Oceanografic/Valencia_01_Combined_2017.wav,4390.0,whistle,Oceanographic,train,1,0,0,4080
