wav_path,wav_name,offset_s,label,deployment_folder,deployment_id,species_folder,n_species,species_set,signal_set,embedding_idx,deployment_key,deploymentID,deploymentPlatform,bottomDepth (m),label_refined
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,10.0,background,deployment-B_D24,B_D24,Globicephala_melas,0,,,2932,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,15.0,background,deployment-B_D24,B_D24,Globicephala_melas,0,,,2933,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,20.0,background,deployment-B_D24,B_D24,Globicephala_melas,0,,,2934,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,25.0,background,deployment-B_D24,B_D24,Globicephala_melas,0,,,2935,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,30.0,gloMel_clicks,deployment-B_D24,B_D24,Globicephala_melas,1,gloMel,clicks,2936,B_D24,B_D24,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,35.0,gloMel_clicks,deployment-B_D24,B_D24,Globicephala_melas,1,gloMel,clicks,2937,B_D24,B_D24,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,40.0,gloMel_clicks,deployment-B_D24,B_D24,Globicephala_melas,1,gloMel,clicks,2938,B_D24,B_D24,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,45.0,gloMel_clicks,deployment-B_D24,B_D24,Globicephala_melas,1,gloMel,clicks,2939,B_D24,B_D24,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101200.WAV,B_D24_20240618_101200.WAV,50.0,gloMel_clicks,deployment-B_D24,B_D24,Globicephala_melas,1,gloMel,clicks,2940,B_D24,B_D24,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,0.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2941,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,5.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2942,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,10.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2943,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,15.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2944,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,20.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2945,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,25.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2946,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,30.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2947,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,35.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2948,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,40.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2949,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,45.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2950,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101400.WAV,B_D24_20240618_101400.WAV,50.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2951,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,0.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2952,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,5.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2953,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,10.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2954,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,15.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2955,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,20.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2956,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,25.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2957,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,30.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2958,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,35.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2959,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,40.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2960,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,45.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2961,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101500.WAV,B_D24_20240618_101500.WAV,50.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2962,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,0.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2963,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,5.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2964,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,10.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2965,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,15.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2966,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,20.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2967,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,25.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2968,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,30.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2969,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,35.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2970,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,40.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2971,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,45.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2972,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101700.WAV,B_D24_20240618_101700.WAV,50.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2973,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,0.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2974,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,5.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2975,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,10.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2976,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,15.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2977,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,20.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2978,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,25.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2979,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,30.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2980,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,35.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2981,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,40.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2982,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,45.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2983,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101900.WAV,B_D24_20240618_101900.WAV,50.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2984,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,0.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2985,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,5.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2986,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,10.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2987,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,15.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2988,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,20.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2989,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,25.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2990,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,30.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2991,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,35.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2992,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,40.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2993,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,45.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2994,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D24/B_D24_20240618_101600.WAV,B_D24_20240618_101600.WAV,50.0,background,deployment-B_D24,deployment-B_D24,Globicephala_melas,0,,,2995,B_D24,B_D24,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,0.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,2996,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,5.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,2997,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,10.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,2998,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,15.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,2999,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,20.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3000,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,25.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3001,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,30.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3002,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,35.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3003,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,40.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3004,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,45.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3005,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_102100.WAV,B_D23_20240618_102100.WAV,50.0,gloMel_clicks,deployment-B_D23,B_D23,Globicephala_melas,1,gloMel,clicks,3006,B_D23,B_D23,boat,890,gloMel_clicks
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,0.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3007,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,5.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3008,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,10.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3009,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,15.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3010,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,20.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3011,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,25.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3012,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,30.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3013,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,35.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3014,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,40.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3015,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,45.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3016,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101800.WAV,B_D23_20240618_101800.WAV,50.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3017,B_D23,B_D23,boat,890,background_boat_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Globicephala_melas/3-complete-WAV/deployment-B_D23/B_D23_20240618_101600.WAV,B_D23_20240618_101600.WAV,0.0,background,deployment-B_D23,deployment-B_D23,Globicephala_melas,0,,,3018,B_D23,B_D23,boat,890,background_boat_deep
