UniqueID,File,label,file_path,local_path,system_frequency
ECOSS_SSC_TRAINING_2024_306,Passengership_20170218-56_050212.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170218-56_050212.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170218-56_050212.wav,
ECOSS_SSC_TRAINING_2024_307,Passengership_20170219-57_153805.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170219-57_153805.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170219-57_153805.wav,
ECOSS_SSC_TRAINING_2024_308,Passengership_20170322-60_061551.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170322-60_061551.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170322-60_061551.wav,
ECOSS_SSC_TRAINING_2024_309,Passengership_20170408-65_040520.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170408-65_040520.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170408-65_040520.wav,
ECOSS_SSC_TRAINING_2024_310,Passengership_20170408a-66_224944.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170408a-66_224944.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170408a-66_224944.wav,
ECOSS_SSC_TRAINING_2024_311,Passengership_20170430-69_011712.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170430-69_011712.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170430-69_011712.wav,
ECOSS_SSC_TRAINING_2024_312,Passengership_20170503c-70_201813.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170503c-70_201813.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170503c-70_201813.wav,
ECOSS_SSC_TRAINING_2024_313,Passengership_20170506a-71_114552.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170506a-71_114552.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170506a-71_114552.wav,
ECOSS_SSC_TRAINING_2024_314,Passengership_20170508-72_035234.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170508-72_035234.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170508-72_035234.wav,
ECOSS_SSC_TRAINING_2024_315,Passengership_20170508a-73_152055.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170508a-73_152055.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170508a-73_152055.wav,
ECOSS_SSC_TRAINING_2024_316,Passengership_20170510-75_113409.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170510-75_113409.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170510-75_113409.wav,
ECOSS_SSC_TRAINING_2024_317,Passengership_20170511a-76_195844.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170511a-76_195844.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170511a-76_195844.wav,
ECOSS_SSC_TRAINING_2024_318,Passengership_20170512a-77_113827.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170512a-77_113827.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170512a-77_113827.wav,
ECOSS_SSC_TRAINING_2024_319,Passengership_20170513a-79_201854.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170513a-79_201854.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170513a-79_201854.wav,
ECOSS_SSC_TRAINING_2024_320,Passengership_20170514-80_060420.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170514-80_060420.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170514-80_060420.wav,
ECOSS_SSC_TRAINING_2024_321,Passengership_20170517a-82_162940.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170517a-82_162940.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170517a-82_162940.wav,
ECOSS_SSC_TRAINING_2024_322,Passengership_20170517b-83_225337.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170517b-83_225337.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170517b-83_225337.wav,
ECOSS_SSC_TRAINING_2024_323,Passengership_20170520a-84_174851.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170520a-84_174851.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170520a-84_174851.wav,
ECOSS_SSC_TRAINING_2024_324,Passengership_20170522-85_110529.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170522-85_110529.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170522-85_110529.wav,
ECOSS_SSC_TRAINING_2024_325,Passengership_20170527-86_013032.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170527-86_013032.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170527-86_013032.wav,
ECOSS_SSC_TRAINING_2024_326,Passengership_20170601-88_112643.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170601-88_112643.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170601-88_112643.wav,
ECOSS_SSC_TRAINING_2024_327,Passengership_20170603-89_012058.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170603-89_012058.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170603-89_012058.wav,
ECOSS_SSC_TRAINING_2024_328,Passengership_20170605-90_174603.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170605-90_174603.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170605-90_174603.wav,
ECOSS_SSC_TRAINING_2024_329,Passengership_20170605a-91_191933.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170605a-91_191933.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170605a-91_191933.wav,
ECOSS_SSC_TRAINING_2024_330,Passengership_20170616-94_174832.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170616-94_174832.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170616-94_174832.wav,
ECOSS_SSC_TRAINING_2024_331,Passengership_20170616a-95_231343.wav,Ship_Passengership,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Passengership_20170616a-95_231343.wav,datasets\ECOSS_ANNOTATED\Ship_Passengership\Passengership_20170616a-95_231343.wav,
ECOSS_SSC_TRAINING_2024_332,Tanker_20160509-1_123109.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160509-1_123109.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160509-1_123109.wav,
ECOSS_SSC_TRAINING_2024_333,Tanker_20160511-2_2.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160511-2_2.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160511-2_2.wav,
ECOSS_SSC_TRAINING_2024_334,Tanker_20160515-3_020119.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160515-3_020119.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160515-3_020119.wav,
ECOSS_SSC_TRAINING_2024_335,Tanker_20160516-4_134837.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160516-4_134837.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160516-4_134837.wav,
ECOSS_SSC_TRAINING_2024_336,Tanker_20160519-5_5.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160519-5_5.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160519-5_5.wav,
ECOSS_SSC_TRAINING_2024_337,Tanker_20160526-6_6.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160526-6_6.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160526-6_6.wav,
ECOSS_SSC_TRAINING_2024_338,Tanker_20160602-9_9.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160602-9_9.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160602-9_9.wav,
ECOSS_SSC_TRAINING_2024_339,Tanker_20160604-11_171238.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160604-11_171238.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160604-11_171238.wav,
ECOSS_SSC_TRAINING_2024_340,Tanker_20160612-12_12.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160612-12_12.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160612-12_12.wav,
ECOSS_SSC_TRAINING_2024_341,Tanker_20160613-13_13.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160613-13_13.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160613-13_13.wav,
ECOSS_SSC_TRAINING_2024_342,Tanker_20160616-15_214515.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160616-15_214515.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160616-15_214515.wav,
ECOSS_SSC_TRAINING_2024_343,Tanker_20160619a-18_18.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160619a-18_18.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160619a-18_18.wav,
ECOSS_SSC_TRAINING_2024_344,Tanker_20160625-19_19.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160625-19_19.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160625-19_19.wav,
ECOSS_SSC_TRAINING_2024_345,Tanker_20160702-20_20.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160702-20_20.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160702-20_20.wav,
ECOSS_SSC_TRAINING_2024_346,Tanker_20160703-21_21.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160703-21_21.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160703-21_21.wav,
ECOSS_SSC_TRAINING_2024_347,Tanker_20160704-22_111311.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160704-22_111311.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160704-22_111311.wav,
ECOSS_SSC_TRAINING_2024_348,Tanker_20160714-25_111759.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160714-25_111759.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160714-25_111759.wav,
ECOSS_SSC_TRAINING_2024_349,Tanker_20160714a-26_141202.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160714a-26_141202.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160714a-26_141202.wav,
ECOSS_SSC_TRAINING_2024_350,Tanker_20160724-27_025459.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160724-27_025459.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160724-27_025459.wav,
ECOSS_SSC_TRAINING_2024_351,Tanker_20160808-28_203415.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160808-28_203415.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160808-28_203415.wav,
ECOSS_SSC_TRAINING_2024_352,Tanker_20160810a-30_30.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160810a-30_30.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160810a-30_30.wav,
ECOSS_SSC_TRAINING_2024_353,Tanker_20160829-32_32.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160829-32_32.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160829-32_32.wav,
ECOSS_SSC_TRAINING_2024_354,Tanker_20160904-34_005747.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160904-34_005747.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160904-34_005747.wav,
ECOSS_SSC_TRAINING_2024_355,Tanker_20160907-36_094356.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160907-36_094356.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160907-36_094356.wav,
ECOSS_SSC_TRAINING_2024_356,Tanker_20160924-38_38.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20160924-38_38.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20160924-38_38.wav,
ECOSS_SSC_TRAINING_2024_357,Tanker_20161002-40_130331.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161002-40_130331.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161002-40_130331.wav,
ECOSS_SSC_TRAINING_2024_358,Tanker_20161005-41_41.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161005-41_41.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161005-41_41.wav,
ECOSS_SSC_TRAINING_2024_359,Tanker_20161009-42_42.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161009-42_42.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161009-42_42.wav,
ECOSS_SSC_TRAINING_2024_360,Tanker_20161021-43_43.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161021-43_43.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161021-43_43.wav,
ECOSS_SSC_TRAINING_2024_361,Tanker_20161022-44_030503.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161022-44_030503.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161022-44_030503.wav,
ECOSS_SSC_TRAINING_2024_362,Tanker_20161030-47_47.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161030-47_47.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161030-47_47.wav,
ECOSS_SSC_TRAINING_2024_363,Tanker_20161106-50_50.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161106-50_50.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161106-50_50.wav,
ECOSS_SSC_TRAINING_2024_364,Tanker_20161107-51_170102.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161107-51_170102.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161107-51_170102.wav,
ECOSS_SSC_TRAINING_2024_365,Tanker_20161113-237_174452.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161113-237_174452.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161113-237_174452.wav,
ECOSS_SSC_TRAINING_2024_366,Tanker_20161113a-53_212239.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161113a-53_212239.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161113a-53_212239.wav,
ECOSS_SSC_TRAINING_2024_367,Tanker_20161121-54_094048.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161121-54_094048.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161121-54_094048.wav,
ECOSS_SSC_TRAINING_2024_368,Tanker_20161123-55_171423.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161123-55_171423.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161123-55_171423.wav,
ECOSS_SSC_TRAINING_2024_369,Tanker_20161125-57_202025.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161125-57_202025.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161125-57_202025.wav,
ECOSS_SSC_TRAINING_2024_370,Tanker_20161128-58_005608.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161128-58_005608.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161128-58_005608.wav,
ECOSS_SSC_TRAINING_2024_371,Tanker_20161206-59_221722.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161206-59_221722.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161206-59_221722.wav,
ECOSS_SSC_TRAINING_2024_372,Tanker_20161207-60_090131.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161207-60_090131.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161207-60_090131.wav,
ECOSS_SSC_TRAINING_2024_373,Tanker_20161208a-62_200744.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161208a-62_200744.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161208a-62_200744.wav,
ECOSS_SSC_TRAINING_2024_374,Tanker_20161211-63_204245.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161211-63_204245.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161211-63_204245.wav,
ECOSS_SSC_TRAINING_2024_375,Tanker_20161215-64_025503.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161215-64_025503.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161215-64_025503.wav,
ECOSS_SSC_TRAINING_2024_376,Tanker_20161227-67_034311.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20161227-67_034311.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20161227-67_034311.wav,
ECOSS_SSC_TRAINING_2024_377,Tanker_20170102-68_001752.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170102-68_001752.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170102-68_001752.wav,
ECOSS_SSC_TRAINING_2024_378,Tanker_20170119-69_153739.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170119-69_153739.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170119-69_153739.wav,
ECOSS_SSC_TRAINING_2024_379,Tanker_20170120-70_070941.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170120-70_070941.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170120-70_070941.wav,
ECOSS_SSC_TRAINING_2024_380,Tanker_20170122-72_031957.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170122-72_031957.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170122-72_031957.wav,
ECOSS_SSC_TRAINING_2024_381,Tanker_20170122a-73_032130.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170122a-73_032130.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170122a-73_032130.wav,
ECOSS_SSC_TRAINING_2024_382,Tanker_20170122b-74_050415.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170122b-74_050415.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170122b-74_050415.wav,
ECOSS_SSC_TRAINING_2024_383,Tanker_20170124-75_085359.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170124-75_085359.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170124-75_085359.wav,
ECOSS_SSC_TRAINING_2024_384,Tanker_20170203-76_002153.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170203-76_002153.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170203-76_002153.wav,
ECOSS_SSC_TRAINING_2024_385,Tanker_20170204-77_232817.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170204-77_232817.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170204-77_232817.wav,
ECOSS_SSC_TRAINING_2024_386,Tanker_20170205-78_163939.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170205-78_163939.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170205-78_163939.wav,
ECOSS_SSC_TRAINING_2024_387,Tanker_20170206-79_081843.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170206-79_081843.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170206-79_081843.wav,
ECOSS_SSC_TRAINING_2024_388,Tanker_20170209-80_040238.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170209-80_040238.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170209-80_040238.wav,
ECOSS_SSC_TRAINING_2024_389,Tanker_20170216-81_035911.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170216-81_035911.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170216-81_035911.wav,
ECOSS_SSC_TRAINING_2024_390,Tanker_20170219-82_104435.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170219-82_104435.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170219-82_104435.wav,
ECOSS_SSC_TRAINING_2024_391,Tanker_20170227-83_235904.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170227-83_235904.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170227-83_235904.wav,
ECOSS_SSC_TRAINING_2024_392,Tanker_20170301-84_230755.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170301-84_230755.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170301-84_230755.wav,
ECOSS_SSC_TRAINING_2024_393,Tanker_20170309-85_095437.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170309-85_095437.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170309-85_095437.wav,
ECOSS_SSC_TRAINING_2024_394,Tanker_20170326-87_022836.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170326-87_022836.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170326-87_022836.wav,
ECOSS_SSC_TRAINING_2024_395,Tanker_20170326a-88_203852.wav,Ship_Tanker,https://ssc.s4oceandata.eu/erddap/files/ecoss_db_training_sounds_data/deepship/samples for training/Tanker_20170326a-88_203852.wav,datasets\ECOSS_ANNOTATED\Ship_Tanker\Tanker_20170326a-88_203852.wav,
