wav_path,offset_s,label,n_echolocation,n_burst_pulse,n_feeding_buzz,n_whistles,n_noise,label_raw,embedding_idx
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_204721_192.wav,275.0,background,0,0,0,0,0,background,7555
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_204721_192.wav,280.0,background,0,0,0,0,0,background,7556
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_204721_192.wav,285.0,background,0,0,0,0,1,background,7557
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_204721_192.wav,290.0,background,0,0,0,0,1,background,7558
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_204721_192.wav,295.0,background,0,0,0,0,0,background,7559
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,0.0,background,0,0,0,0,0,background,7560
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,5.0,background,0,0,0,0,0,background,7561
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,10.0,background,0,0,0,0,0,background,7562
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,15.0,background,0,0,0,0,1,background,7563
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,20.0,background,0,0,0,0,1,background,7564
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,25.0,background,0,0,0,0,0,background,7565
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,30.0,background,0,0,0,0,0,background,7566
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,35.0,background,0,0,0,0,0,background,7567
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,40.0,background,0,0,0,0,0,background,7568
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,45.0,background,0,0,0,0,0,background,7569
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,50.0,background,0,0,0,0,0,background,7570
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,55.0,background,0,0,0,0,0,background,7571
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,60.0,background,0,0,0,0,0,background,7572
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,65.0,background,0,0,0,0,0,background,7573
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,70.0,background,0,0,0,0,0,background,7574
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,75.0,background,0,0,0,0,0,background,7575
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,80.0,background,0,0,0,0,0,background,7576
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,85.0,background,0,0,0,0,0,background,7577
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,90.0,background,0,0,0,0,0,background,7578
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,95.0,background,0,0,0,0,0,background,7579
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,100.0,background,0,0,0,0,0,background,7580
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,105.0,background,0,0,0,0,0,background,7581
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,110.0,background,0,0,0,0,0,background,7582
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,115.0,background,0,0,0,0,0,background,7583
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,120.0,background,0,0,0,0,0,background,7584
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,125.0,background,0,0,0,0,0,background,7585
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,130.0,background,0,0,0,0,0,background,7586
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,135.0,background,0,0,0,0,0,background,7587
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,140.0,background,0,0,0,0,1,background,7588
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,145.0,background,0,0,0,0,1,background,7589
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,150.0,background,0,0,0,0,0,background,7590
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,155.0,background,0,0,0,0,0,background,7591
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,160.0,background,0,0,0,0,0,background,7592
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,165.0,background,0,0,0,0,0,background,7593
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,170.0,background,0,0,0,0,0,background,7594
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,175.0,background,0,0,0,0,0,background,7595
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,180.0,background,0,0,0,0,0,background,7596
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,185.0,background,0,0,0,0,0,background,7597
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,190.0,background,0,0,0,0,0,background,7598
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,195.0,background,0,0,0,0,0,background,7599
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,200.0,background,0,0,0,0,0,background,7600
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,205.0,background,0,0,0,0,0,background,7601
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,210.0,background,0,0,0,0,0,background,7602
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,215.0,background,0,0,0,0,0,background,7603
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,220.0,background,0,0,0,0,0,background,7604
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,225.0,background,0,0,0,0,0,background,7605
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,230.0,background,0,0,0,0,0,background,7606
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,235.0,background,0,0,0,0,0,background,7607
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,240.0,background,0,0,0,0,0,background,7608
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,245.0,background,0,0,0,0,0,background,7609
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,250.0,background,0,0,0,0,0,background,7610
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,255.0,background,0,0,0,0,0,background,7611
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,260.0,background,0,0,0,0,0,background,7612
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,265.0,background,0,0,0,0,0,background,7613
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,270.0,background,0,0,0,0,0,background,7614
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,275.0,background,0,0,0,0,0,background,7615
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,280.0,background,0,0,0,0,0,background,7616
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,285.0,background,0,0,0,0,0,background,7617
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,290.0,background,0,0,0,0,0,background,7618
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205222_192.wav,295.0,background,0,0,0,0,0,background,7619
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,0.0,background,0,0,0,0,1,background,7620
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,5.0,background,0,0,0,0,1,background,7621
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,10.0,background,0,0,0,0,1,background,7622
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,15.0,background,0,0,0,0,0,background,7623
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,20.0,background,0,0,0,0,0,background,7624
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,25.0,background,0,0,0,0,0,background,7625
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,30.0,background,0,0,0,0,0,background,7626
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,35.0,background,0,0,0,0,0,background,7627
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,40.0,background,0,0,0,0,0,background,7628
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,45.0,background,0,0,0,0,0,background,7629
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,50.0,background,0,0,0,0,0,background,7630
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,55.0,background,0,0,0,0,0,background,7631
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,60.0,background,0,0,0,0,0,background,7632
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,65.0,background,0,0,0,0,0,background,7633
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,70.0,background,0,0,0,0,0,background,7634
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,75.0,background,0,0,0,0,0,background,7635
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,80.0,background,0,0,0,0,0,background,7636
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,85.0,background,0,0,0,0,0,background,7637
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,90.0,background,0,0,0,0,0,background,7638
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,95.0,background,0,0,0,0,0,background,7639
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,100.0,background,0,0,0,0,0,background,7640
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,105.0,background,0,0,0,0,0,background,7641
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,110.0,background,0,0,0,0,1,background,7642
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,115.0,background,0,0,0,0,1,background,7643
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,120.0,background,0,0,0,0,1,background,7644
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,125.0,background,0,0,0,0,1,background,7645
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,130.0,background,0,0,0,0,0,background,7646
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,135.0,background,0,0,0,0,0,background,7647
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,140.0,background,0,0,0,0,0,background,7648
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,145.0,background,0,0,0,0,0,background,7649
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,150.0,background,0,0,0,0,0,background,7650
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,155.0,background,0,0,0,0,0,background,7651
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,160.0,background,0,0,0,0,0,background,7652
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,165.0,background,0,0,0,0,0,background,7653
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,170.0,background,0,0,0,0,0,background,7654
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,175.0,background,0,0,0,0,0,background,7655
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,180.0,background,0,0,0,0,0,background,7656
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,185.0,background,0,0,0,0,0,background,7657
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,190.0,background,0,0,0,0,0,background,7658
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,195.0,background,0,0,0,0,0,background,7659
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,200.0,background,0,0,0,0,0,background,7660
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,205.0,background,0,0,0,0,0,background,7661
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,210.0,background,0,0,0,0,0,background,7662
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,215.0,background,0,0,0,0,0,background,7663
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,220.0,background,0,0,0,0,0,background,7664
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,225.0,background,0,0,0,0,0,background,7665
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,230.0,background,0,0,0,0,0,background,7666
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,235.0,background,0,0,0,0,0,background,7667
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,240.0,background,0,0,0,0,0,background,7668
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,245.0,background,0,0,0,0,0,background,7669
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,250.0,background,0,0,0,0,0,background,7670
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,255.0,background,0,0,0,0,0,background,7671
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,260.0,background,0,0,0,0,0,background,7672
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,265.0,background,0,0,0,0,0,background,7673
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,270.0,background,0,0,0,0,0,background,7674
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,275.0,background,0,0,0,0,0,background,7675
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,280.0,background,0,0,0,0,0,background,7676
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,285.0,background,0,0,0,0,0,background,7677
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,290.0,background,0,0,0,0,0,background,7678
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_205722_192.wav,295.0,background,0,0,0,0,0,background,7679
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,0.0,background,0,0,0,0,1,background,7680
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,5.0,background,0,0,0,0,1,background,7681
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,10.0,background,0,0,0,0,0,background,7682
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,15.0,background,0,0,0,0,0,background,7683
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,20.0,background,0,0,0,0,0,background,7684
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,25.0,background,0,0,0,0,0,background,7685
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,30.0,background,0,0,0,0,0,background,7686
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,35.0,background,0,0,0,0,0,background,7687
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,40.0,background,0,0,0,0,0,background,7688
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,45.0,background,0,0,0,0,0,background,7689
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,50.0,background,0,0,0,0,0,background,7690
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,55.0,background,0,0,0,0,0,background,7691
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,60.0,background,0,0,0,0,0,background,7692
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,65.0,background,0,0,0,0,0,background,7693
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,70.0,background,0,0,0,0,0,background,7694
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,75.0,background,0,0,0,0,0,background,7695
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,80.0,background,0,0,0,0,0,background,7696
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,85.0,background,0,0,0,0,0,background,7697
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,90.0,background,0,0,0,0,0,background,7698
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,95.0,background,0,0,0,0,0,background,7699
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,100.0,background,0,0,0,0,0,background,7700
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,105.0,background,0,0,0,0,0,background,7701
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,110.0,background,0,0,0,0,0,background,7702
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,115.0,background,0,0,0,0,0,background,7703
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,120.0,background,0,0,0,0,0,background,7704
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,125.0,background,0,0,0,0,0,background,7705
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,130.0,background,0,0,0,0,0,background,7706
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,135.0,background,0,0,0,0,0,background,7707
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,140.0,background,0,0,0,0,0,background,7708
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,145.0,background,0,0,0,0,0,background,7709
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,150.0,background,0,0,0,0,0,background,7710
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,155.0,background,0,0,0,0,0,background,7711
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,160.0,background,0,0,0,0,0,background,7712
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,165.0,background,0,0,0,0,0,background,7713
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,170.0,background,0,0,0,0,0,background,7714
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,175.0,background,0,0,0,0,0,background,7715
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,180.0,background,0,0,0,0,0,background,7716
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,185.0,background,0,0,0,0,0,background,7717
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,190.0,background,0,0,0,0,0,background,7718
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,195.0,background,0,0,0,0,0,background,7719
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,200.0,background,0,0,0,0,0,background,7720
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,205.0,background,0,0,0,0,0,background,7721
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,210.0,background,0,0,0,0,0,background,7722
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,215.0,background,0,0,0,0,0,background,7723
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,220.0,background,0,0,0,0,0,background,7724
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,225.0,background,0,0,0,0,0,background,7725
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,230.0,background,0,0,0,0,0,background,7726
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,235.0,background,0,0,0,0,0,background,7727
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,240.0,background,0,0,0,0,0,background,7728
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,245.0,whistle,0,0,0,1,0,whistle,7729
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,250.0,whistle,0,0,0,5,0,whistle,7730
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,255.0,background,0,0,0,0,0,background,7731
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,260.0,background,0,0,0,0,0,background,7732
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,265.0,background,0,0,0,0,0,background,7733
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,270.0,background,0,0,0,0,0,background,7734
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,275.0,background,0,0,0,0,0,background,7735
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,280.0,background,0,0,0,0,0,background,7736
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,285.0,background,0,0,0,0,0,background,7737
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,290.0,background,0,0,0,0,0,background,7738
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210223_192.wav,295.0,background,0,0,0,0,0,background,7739
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210723_192.wav,0.0,background,0,0,0,0,0,background,7740
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210723_192.wav,5.0,background,0,0,0,0,0,background,7741
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210723_192.wav,10.0,background,0,0,0,0,0,background,7742
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210723_192.wav,15.0,background,0,0,0,0,0,background,7743
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_210723_192.wav,20.0,background,0,0,0,0,0,background,7744
