ID,TARGET
72532,UDB
72533,UDB
72534,UDB
72535,UDB
72536,UDB
72537,UDB
72538,UDB
72539,UDB
72540,UDB
72541,UDB
72542,UDB
72543,UDB
72544,UDB
72545,UDB
72546,UDB
72547,UDB
72548,UDB
72549,UDB
72550,UDB
72551,UDB
72552,UDB
72553,UDB
72554,UDB
72555,UDB
72556,UDB
72557,UDB
72558,UDB
72559,UDB
72560,UDB
72561,UDB
72562,UDB
72563,UDB
72564,UDB
72565,UDB
72566,UDB
72567,UDB
72568,UDB
72569,UDB
72570,UDB
72571,UDB
72572,UDB
72573,UDB
72574,UDB
72575,UDB
72576,UDB
72577,UDB
72578,UDB
72579,UDB
72580,UDB
72581,UDB
72582,UDB
72583,UDB
72584,UDB
72585,UDB
72586,UDB
72587,UDB
72588,UDB
72589,UDB
72590,UDB
72591,UDB
72592,UDB
72593,UDB
72594,UDB
72595,UDB
72596,UDB
72597,UDB
72598,UDB
72599,UDB
72600,UDB
72601,UDB
72602,UDB
72603,UDB
72604,UDB
72605,UDB
72606,UDB
72607,UDB
72608,UDB
72609,UDB
72610,UDB
72611,UDB
72612,UDB
72613,UDB
72614,UDB
72615,UDB
72616,UDB
72617,UDB
72618,UDB
72619,UDB
72620,UDB
72621,UDB
72622,UDB
72623,UDB
72624,UDB
72625,UDB
72626,UDB
72627,UDB
72628,UDB
72629,UDB
72630,UDB
72631,UDB
72632,UDB
72633,UDB
72634,UDB
72635,UDB
72636,UDB
72637,UDB
72638,UDB
72639,UDB
72640,UDB
72641,UDB
72642,UDB
72643,UDB
72644,UDB
72645,UDB
72646,UDB
72647,UDB
72648,UDB
72649,UDB
72650,UDB
72651,UDB
72652,UDB
72653,UDB
72654,UDB
72655,UDB
72656,UDB
72657,UDB
72658,UDB
72659,UDB
72660,UDB
72661,UDB
72662,UDB
72663,UDB
72664,UDB
72665,UDB
72666,UDB
72667,UDB
72668,UDB
72669,UDB
72670,UDB
72671,UDB
72672,UDB
72673,UDB
72674,UDB
72675,UDB
72676,UDB
72677,UDB
72678,UDB
72679,UDB
72680,UDB
72681,UDB
72682,UDB
72683,UDB
72684,UDB
72685,UDB
72686,UDB
72687,UDB
72688,UDB
72689,UDB
72690,UDB
72691,UDB
72692,UDB
72693,UDB
72694,UDB
72695,UDB
72696,UDB
72697,UDB
72698,UDB
72699,UDB
72700,UDB
72701,UDB
72702,UDB
72703,UDB
72704,UDB
72705,UDB
72706,UDB
72707,UDB
72708,UDB
72709,UDB
72710,UDB
72711,UDB
72712,UDB
72713,UDB
72714,UDB
72715,UDB
72716,UDB
72717,UDB
72718,UDB
72719,UDB
72720,UDB
72721,UDB
72722,UDB
72723,UDB
72724,UDB
72725,UDB
72726,UDB
72727,UDB
72728,UDB
72729,UDB
72730,UDB
72731,UDB
72732,UDB
72733,UDB
72734,UDB
72735,UDB
72736,UDB
72737,UDB
72738,UDB
72739,UDB
72740,UDB
72741,UDB
72742,UDB
72743,UDB
72744,UDB
72745,UDB
72746,UDB
72747,UDB
72748,UDB
72749,UDB
72750,UDB
72751,UDB
72752,UDB
72753,UDB
72754,UDB
72755,UDB
72756,UDB
72757,UDB
72758,UDB
72759,UDB
72760,UDB
72761,UDB
72762,UDB
72763,UDB
72764,UDB
72765,UDB
72766,UDB
72767,UDB
72768,UDB
72769,UDB
72770,UDB
72771,UDB
72772,UDB
72773,UDB
72774,UDB
72775,UDB
72776,UDB
72777,UDB
72778,UDB
72779,UDB
72780,UDB
72781,UDB
72782,UDB
72783,UDB
72784,UDB
72785,UDB
72786,UDB
72787,UDB
72788,UDB
72789,UDB
72790,UDB
72791,UDB
72792,UDB
72793,UDB
72794,UDB
72795,UDB
72796,UDB
72797,UDB
72798,UDB
72799,UDB
72800,UDB
72801,UDB
72802,UDB
72803,UDB
72804,UDB
72805,UDB
72806,UDB
72807,UDB
72808,UDB
72809,UDB
72810,UDB
72811,UDB
72812,UDB
72813,UDB
72814,UDB
72815,UDB
72816,UDB
72817,UDB
72818,UDB
72819,UDB
72820,UDB
72821,UDB
72822,UDB
72823,UDB
72824,UDB
72825,UDB
72826,UDB
72827,UDB
72828,UDB
72829,UDB
72830,UDB
72831,UDB
72832,UDB
72833,UDB
72834,UDB
72835,UDB
72836,UDB
72837,UDB
72838,UDB
72839,UDB
72840,UDB
72841,UDB
72842,UDB
72843,UDB
72844,UDB
72845,UDB
72846,UDB
72847,UDB
72848,UDB
72849,UDB
72850,UDB
72851,UDB
72852,UDB
72853,UDB
72854,UDB
72855,UDB
72856,UDB
72857,UDB
72858,UDB
72859,UDB
72860,UDB
72861,UDB
72862,UDB
72863,UDB
72864,UDB
72865,UDB
72866,UDB
72867,UDB
72868,UDB
72869,UDB
72870,UDB
72871,UDB
72872,UDB
72873,UDB
72874,UDB
72875,UDB
72876,UDB
72877,UDB
72878,UDB
72879,UDB
72880,UDB
72881,UDB
72882,UDB
72883,UDB
72884,UDB
72885,UDB
72886,UDB
72887,UDB
72888,UDB
72889,UDB
72890,UDB
72891,UDB
72892,UDB
72893,UDB
72894,UDB
72895,UDB
72896,UDB
72897,UDB
72898,UDB
72899,UDB
72900,UDB
72901,UDB
72902,UDB
72903,UDB
72904,UDB
72905,UDB
72906,UDB
72907,UDB
72908,UDB
72909,UDB
72910,UDB
72911,UDB
72912,UDB
72913,UDB
72914,UDB
72915,UDB
72916,UDB
72917,UDB
72918,UDB
72919,UDB
72920,UDB
72921,UDB
72922,UDB
72923,UDB
72924,UDB
72925,UDB
72926,UDB
72927,UDB
72928,UDB
72929,UDB
72930,UDB
72931,UDB
72932,UDB
72933,UDB
72934,UDB
72935,UDB
72936,UDB
72937,UDB
72938,UDB
72939,UDB
72940,UDB
72941,UDB
72942,UDB
72943,UDB
72944,UDB
72945,UDB
72946,UDB
72947,UDB
72948,UDB
72949,UDB
72950,UDB
72951,UDB
72952,UDB
72953,UDB
72954,UDB
72955,UDB
72956,UDB
72957,UDB
72958,UDB
72959,UDB
72960,UDB
72961,UDB
72962,UDB
72963,UDB
72964,UDB
72965,UDB
72966,UDB
72967,UDB
72968,UDB
72969,UDB
72970,UDB
72971,UDB
72972,UDB
72973,UDB
72974,UDB
72975,UDB
72976,UDB
72977,UDB
72978,UDB
72979,UDB
72980,UDB
72981,UDB
72982,UDB
72983,UDB
72984,UDB
72985,UDB
72986,UDB
72987,UDB
72988,UDB
72989,UDB
72990,UDB
72991,UDB
72992,UDB
72993,UDB
72994,UDB
72995,UDB
72996,UDB
72997,UDB
72998,UDB
72999,UDB
73000,UDB
73001,UDB
73002,UDB
73003,UDB
73004,UDB
73005,UDB
73006,UDB
73007,UDB
73008,UDB
73009,UDB
73010,UDB
73011,UDB
73012,UDB
73013,UDB
73014,UDB
73015,UDB
73016,UDB
73017,UDB
73018,UDB
73019,UDB
73020,UDB
73021,UDB
73022,UDB
73023,UDB
73024,UDB
73025,UDB
73026,UDB
73027,UDB
73028,UDB
73029,UDB
73030,UDB
73031,UDB
73032,UDB
73033,UDB
73034,UDB
73035,UDB
73036,UDB
73037,UDB
73038,UDB
73039,UDB
73040,UDB
73041,UDB
73042,UDB
73043,UDB
73044,UDB
73045,UDB
73046,UDB
73047,UDB
73048,UDB
73049,UDB
73050,UDB
73051,UDB
73052,UDB
73053,UDB
73054,UDB
73055,UDB
73056,UDB
73057,UDB
73058,UDB
73059,UDB
73060,UDB
73061,UDB
73062,UDB
73063,UDB
73064,UDB
73065,UDB
73066,UDB
73067,UDB
73068,UDB
73069,UDB
73070,UDB
73071,UDB
73072,UDB
73073,UDB
73074,UDB
73075,UDB
73076,UDB
73077,UDB
73078,UDB
73079,UDB
73080,UDB
73081,UDB
73082,UDB
73083,UDB
73084,UDB
73085,UDB
73086,UDB
73087,UDB
73088,UDB
73089,UDB
73090,UDB
73091,UDB
73092,UDB
73093,UDB
73094,UDB
73095,UDB
73096,UDB
73097,UDB
73098,UDB
73099,UDB
73100,UDB
73101,UDB
73102,UDB
73103,UDB
73104,UDB
73105,UDB
73106,UDB
73107,UDB
73108,UDB
73109,UDB
73110,UDB
73111,UDB
73112,UDB
73113,UDB
73114,UDB
73115,UDB
73116,UDB
73117,UDB
73118,UDB
73119,UDB
73120,UDB
73121,UDB
73122,UDB
73123,UDB
73124,UDB
73125,UDB
73126,UDB
73127,UDB
73128,UDB
73129,UDB
73130,UDB
73131,UDB
73132,UDB
73133,UDB
73134,UDB
73135,UDB
73136,UDB
73137,UDB
73138,UDB
73139,UDB
73140,UDB
73141,UDB
73142,UDB
73143,UDB
73144,UDB
73145,UDB
73146,UDB
73147,UDB
73148,UDB
73149,UDB
73150,UDB
73151,UDB
73152,UDB
73153,UDB
73154,UDB
73155,UDB
73156,UDB
73157,UDB
73158,UDB
73159,UDB
73160,UDB
73161,UDB
73162,UDB
73163,UDB
73164,UDB
73165,UDB
73166,UDB
73167,UDB
73168,UDB
73169,UDB
73170,UDB
73171,UDB
73172,UDB
73173,UDB
73174,UDB
73175,UDB
73176,UDB
73177,UDB
73178,UDB
73179,UDB
73180,UDB
73181,UDB
73182,UDB
73183,UDB
73184,UDB
73185,UDB
73186,UDB
73187,UDB
73188,UDB
73189,UDB
73190,UDB
73191,UDB
73192,UDB
73193,UDB
73194,UDB
73195,UDB
73196,UDB
73197,UDB
73198,UDB
73199,UDB
73200,UDB
73201,UDB
73202,UDB
73203,UDB
73204,UDB
73205,UDB
73206,UDB
73207,UDB
73208,UDB
73209,UDB
73210,UDB
73211,UDB
73212,UDB
73213,UDB
73214,UDB
73215,UDB
73216,UDB
73217,UDB
73218,UDB
73219,UDB
73220,UDB
73221,UDB
73222,UDB
73223,UDB
73224,UDB
73225,UDB
73226,UDB
73227,UDB
73228,UDB
73229,UDB
73230,UDB
73231,UDB
73232,UDB
73233,UDB
73234,UDB
73235,UDB
73236,UDB
73237,UDB
73238,UDB
73239,UDB
73240,UDB
73241,UDB
73242,UDB
73243,UDB
73244,UDB
73245,UDB
73246,UDB
73247,UDB
73248,UDB
73249,UDB
73250,UDB
73251,UDB
73252,UDB
73253,UDB
73254,UDB
73255,UDB
73256,UDB
73257,UDB
73258,UDB
73259,UDB
73260,UDB
73261,UDB
73262,UDB
73263,UDB
73264,UDB
73265,UDB
73266,UDB
73267,UDB
73268,UDB
73269,UDB
73270,UDB
73271,UDB
73272,UDB
73273,UDB
73274,UDB
73275,UDB
73276,UDB
73277,UDB
73278,UDB
73279,UDB
73280,UDB
73281,UDB
73282,UDB
73283,UDB
73284,UDB
73285,UDB
73286,UDB
73287,UDB
73288,UDB
73289,UDB
73290,UDB
73291,UDB
73292,UDB
73293,UDB
73294,UDB
73295,UDB
73296,UDB
73297,UDB
73298,UDB
73299,UDB
73300,UDB
73301,UDB
73302,UDB
73303,UDB
73304,UDB
73305,UDB
73306,UDB
73307,UDB
73308,UDB
73309,UDB
73310,UDB
73311,UDB
73312,UDB
73313,UDB
73314,UDB
73315,UDB
73316,UDB
73317,UDB
73318,UDB
73319,UDB
73320,UDB
73321,UDB
73322,UDB
73323,UDB
73324,UDB
73325,UDB
73326,UDB
73327,UDB
73328,UDB
73329,UDB
73330,UDB
73331,UDB
73332,UDB
73333,UDB
73334,UDB
73335,UDB
73336,UDB
73337,UDB
73338,UDB
73339,UDB
73340,UDB
73341,UDB
73342,UDB
73343,UDB
73344,UDB
73345,UDB
73346,UDB
73347,UDB
73348,UDB
73349,UDB
73350,UDB
73351,UDB
73352,UDB
73353,UDB
73354,UDB
73355,UDB
73356,UDB
73357,UDB
73358,UDB
73359,UDB
73360,UDB
73361,UDB
73362,UDB
73363,UDB
73364,UDB
73365,UDB
73366,UDB
73367,UDB
73368,UDB
73369,UDB
73370,UDB
73371,UDB
73372,UDB
73373,UDB
73374,UDB
73375,UDB
73376,UDB
73377,UDB
73378,UDB
73379,UDB
73380,UDB
73381,UDB
73382,UDB
73383,UDB
73384,UDB
73385,UDB
73386,UDB
73387,UDB
73388,UDB
73389,UDB
73390,UDB
73391,UDB
73392,UDB
73393,UDB
73394,UDB
73395,UDB
73396,UDB
73397,UDB
73398,UDB
73399,UDB
73400,UDB
73401,UDB
73402,UDB
73403,UDB
73404,UDB
73405,UDB
73406,UDB
73407,UDB
73408,UDB
73409,UDB
73410,UDB
73411,UDB
73412,UDB
73413,UDB
73414,UDB
73415,UDB
73416,UDB
73417,UDB
73418,UDB
73419,UDB
73420,UDB
73421,UDB
73422,UDB
73423,UDB
73424,UDB
73425,UDB
73426,UDB
73427,UDB
73428,UDB
73429,UDB
73430,UDB
73431,UDB
73432,UDB
73433,UDB
73434,UDB
73435,UDB
73436,UDB
73437,UDB
73438,UDB
73439,UDB
73440,UDB
73441,UDB
73442,UDB
73443,UDB
73444,UDB
73445,UDB
73446,UDB
73447,UDB
73448,UDB
73449,UDB
73450,UDB
73451,UDB
73452,UDB
73453,UDB
73454,UDB
73455,UDB
73456,UDB
73457,UDB
73458,UDB
73459,UDB
73460,UDB
73461,UDB
73462,UDB
73463,UDB
73464,UDB
73465,UDB
73466,UDB
73467,UDB
73468,UDB
73469,UDB
73470,UDB
73471,UDB
73472,UDB
73473,UDB
73474,UDB
73475,UDB
73476,UDB
73477,UDB
73478,UDB
73479,UDB
73480,UDB
73481,UDB
73482,UDB
73483,UDB
73484,UDB
73485,UDB
73486,UDB
73487,UDB
73488,UDB
73489,UDB
73490,UDB
73491,UDB
73492,UDB
73493,UDB
73494,UDB
73495,UDB
73496,UDB
73497,UDB
73498,UDB
73499,UDB
73500,UDB
73501,UDB
73502,UDB
73503,UDB
73504,UDB
73505,UDB
73506,UDB
73507,UDB
73508,UDB
73509,UDB
73510,UDB
73511,UDB
73512,UDB
73513,UDB
73514,UDB
73515,UDB
73516,UDB
73517,UDB
73518,UDB
73519,UDB
73520,UDB
73521,UDB
73522,UDB
73523,UDB
73524,UDB
73525,UDB
73526,UDB
73527,UDB
73528,UDB
73529,UDB
73530,UDB
73531,UDB
73532,UDB
73533,UDB
73534,UDB
73535,UDB
73536,UDB
73537,UDB
73538,UDB
73539,UDB
73540,UDB
73541,UDB
73542,UDB
73543,UDB
73544,UDB
73545,UDB
73546,UDB
73547,UDB
73548,UDB
73549,UDB
73550,UDB
73551,UDB
73552,UDB
73553,UDB
73554,UDB
73555,UDB
73556,UDB
73557,UDB
73558,UDB
73559,UDB
73560,UDB
73561,UDB
73562,UDB
73563,UDB
73564,UDB
73565,UDB
73566,UDB
73567,UDB
73568,UDB
73569,UDB
73570,UDB
73571,UDB
73572,UDB
73573,UDB
73574,UDB
73575,UDB
73576,UDB
73577,UDB
73578,UDB
73579,UDB
73580,UDB
73581,UDB
73582,UDB
73583,UDB
73584,UDB
73585,UDB
73586,UDB
73587,UDB
73588,UDB
73589,UDB
73590,UDB
73591,UDB
73592,UDB
73593,UDB
73594,UDB
73595,UDB
73596,UDB
73597,UDB
73598,UDB
73599,UDB
73600,UDB
73601,UDB
73602,UDB
73603,UDB
73604,UDB
73605,UDB
73606,UDB
73607,UDB
73608,UDB
73609,UDB
73610,UDB
73611,UDB
73612,UDB
73613,UDB
73614,UDB
73615,UDB
73616,UDB
73617,UDB
73618,UDB
73619,UDB
73620,UDB
73621,UDB
73622,UDB
73623,UDB
73624,UDB
73625,UDB
73626,UDB
73627,UDB
73628,UDB
73629,UDB
73630,UDB
73631,UDB
73632,UDB
73633,UDB
73634,UDB
73635,UDB
73636,UDB
73637,UDB
73638,UDB
73639,UDB
73640,UDB
73641,UDB
73642,UDB
73643,UDB
73644,UDB
73645,UDB
73646,UDB
73647,UDB
73648,UDB
73649,UDB
73650,UDB
73651,UDB
73652,UDB
73653,UDB
73654,UDB
73655,UDB
73656,UDB
73657,UDB
73658,UDB
73659,UDB
73660,UDB
73661,UDB
73662,UDB
73663,UDB
73664,UDB
73665,UDB
73666,UDB
73667,UDB
73668,UDB
73669,UDB
73670,UDB
73671,UDB
73672,UDB
73673,UDB
73674,UDB
73675,UDB
73676,UDB
73677,UDB
73678,UDB
73679,UDB
73680,UDB
73681,UDB
73682,UDB
73683,UDB
73684,UDB
73685,UDB
73686,UDB
73687,UDB
73688,UDB
73689,UDB
73690,UDB
73691,UDB
73692,UDB
73693,UDB
73694,UDB
73695,UDB
73696,UDB
73697,UDB
73698,UDB
73699,UDB
73700,UDB
73701,UDB
73702,UDB
73703,UDB
73704,UDB
73705,UDB
73706,UDB
73707,UDB
73708,UDB
73709,UDB
73710,UDB
73711,UDB
73712,UDB
73713,UDB
73714,UDB
73715,UDB
73716,UDB
73717,UDB
73718,UDB
73719,UDB
73720,UDB
73721,UDB
73722,UDB
73723,UDB
73724,UDB
73725,UDB
73726,UDB
73727,UDB
73728,UDB
73729,UDB
73730,UDB
73731,UDB
73732,UDB
73733,UDB
73734,UDB
73735,UDB
73736,UDB
73737,UDB
73738,UDB
73739,UDB
73740,UDB
73741,UDB
73742,UDB
73743,UDB
73744,UDB
73745,UDB
73746,UDB
73747,UDB
73748,UDB
73749,UDB
73750,UDB
73751,UDB
73752,UDB
73753,UDB
73754,UDB
73755,UDB
73756,UDB
73757,UDB
73758,UDB
73759,UDB
73760,UDB
73761,UDB
73762,UDB
73763,UDB
73764,UDB
73765,UDB
73766,UDB
73767,UDB
73768,UDB
73769,UDB
73770,UDB
73771,UDB
73772,UDB
73773,UDB
73774,UDB
73775,UDB
73776,UDB
73777,UDB
73778,UDB
73779,UDB
73780,UDB
73781,UDB
73782,UDB
73783,UDB
73784,UDB
73785,UDB
73786,UDB
73787,UDB
73788,UDB
73789,UDB
73790,UDB
73791,UDB
73792,UDB
73793,UDB
73794,UDB
73795,UDB
73796,UDB
73797,UDB
73798,UDB
73799,UDB
73800,UDB
73801,UDB
73802,UDB
73803,UDB
73804,UDB
73805,UDB
73806,UDB
73807,UDB
73808,UDB
73809,UDB
73810,UDB
73811,UDB
73812,UDB
73813,UDB
73814,UDB
73815,UDB
73816,UDB
73817,UDB
73818,UDB
73819,UDB
73820,UDB
73821,UDB
73822,UDB
73823,UDB
73824,UDB
73825,UDB
73826,UDB
73827,UDB
73828,UDB
73829,UDB
73830,UDB
73831,UDB
73832,UDB
73833,UDB
73834,UDB
73835,UDB
73836,UDB
73837,UDB
73838,UDB
73839,UDB
73840,UDB
73841,UDB
73842,UDB
73843,UDB
73844,UDB
73845,UDB
73846,UDB
73847,UDB
73848,UDB
73849,UDB
73850,UDB
73851,UDB
73852,UDB
73853,UDB
73854,UDB
73855,UDB
73856,UDB
73857,UDB
73858,UDB
73859,UDB
73860,UDB
73861,UDB
73862,UDB
73863,UDB
73864,UDB
73865,UDB
73866,UDB
73867,UDB
73868,UDB
73869,UDB
73870,UDB
73871,UDB
73872,UDB
73873,UDB
73874,UDB
73875,UDB
73876,UDB
73877,UDB
73878,UDB
73879,UDB
73880,UDB
73881,UDB
73882,UDB
73883,UDB
73884,UDB
73885,UDB
73886,UDB
73887,UDB
73888,UDB
73889,UDB
73890,UDB
73891,UDB
73892,UDB
73893,UDB
73894,UDB
73895,UDB
73896,UDB
73897,UDB
73898,UDB
73899,UDB
73900,UDB
73901,UDB
73902,UDB
73903,UDB
73904,UDB
73905,UDB
73906,UDB
73907,UDB
73908,UDB
73909,UDB
73910,UDB
73911,UDB
73912,UDB
73913,UDB
73914,UDB
73915,UDB
73916,UDB
73917,UDB
73918,UDB
73919,UDB
73920,UDB
73921,UDB
73922,UDB
73923,UDB
73924,UDB
73925,UDB
73926,UDB
73927,UDB
73928,UDB
73929,UDB
73930,UDB
73931,UDB
73932,UDB
73933,UDB
73934,UDB
73935,UDB
73936,UDB
73937,UDB
73938,UDB
73939,UDB
73940,UDB
73941,UDB
73942,UDB
73943,UDB
73944,UDB
73945,UDB
73946,UDB
73947,UDB
73948,UDB
73949,UDB
73950,UDB
73951,UDB
73952,UDB
73953,UDB
73954,UDB
73955,UDB
73956,UDB
73957,UDB
73958,UDB
73959,UDB
73960,UDB
73961,UDB
73962,UDB
73963,UDB
73964,UDB
73965,UDB
73966,UDB
73967,UDB
73968,UDB
73969,UDB
73970,UDB
73971,UDB
73972,UDB
73973,UDB
73974,UDB
73975,UDB
73976,UDB
73977,UDB
73978,UDB
73979,UDB
73980,UDB
73981,UDB
73982,UDB
73983,UDB
73984,UDB
73985,UDB
73986,UDB
73987,UDB
73988,UDB
73989,UDB
73990,UDB
73991,UDB
73992,UDB
73993,UDB
73994,UDB
73995,UDB
73996,UDB
73997,UDB
73998,UDB
73999,UDB
74000,UDB
74001,UDB
74002,UDB
74003,UDB
74004,UDB
74005,UDB
74006,UDB
74007,UDB
74008,UDB
74009,UDB
74010,UDB
74011,UDB
74012,UDB
74013,UDB
74014,UDB
74015,UDB
74016,UDB
74017,UDB
74018,UDB
74019,UDB
74020,UDB
74021,UDB
74022,UDB
74023,UDB
74024,UDB
74025,UDB
74026,UDB
74027,UDB
74028,UDB
74029,UDB
74030,UDB
74031,UDB
74032,UDB
74033,UDB
74034,UDB
74035,UDB
74036,UDB
74037,UDB
74038,UDB
74039,UDB
74040,UDB
74041,UDB
74042,UDB
74043,UDB
74044,UDB
74045,UDB
74046,UDB
74047,UDB
74048,UDB
74049,UDB
74050,UDB
74051,UDB
74052,UDB
74053,UDB
74054,UDB
74055,UDB
74056,UDB
74057,UDB
74058,UDB
74059,UDB
74060,UDB
74061,UDB
74062,UDB
74063,UDB
74064,UDB
74065,UDB
74066,UDB
74067,UDB
74068,UDB
74069,UDB
74070,UDB
74071,UDB
74072,UDB
74073,UDB
74074,UDB
74075,UDB
74076,UDB
74077,UDB
74078,UDB
74079,UDB
74080,UDB
74081,UDB
74082,UDB
74083,UDB
74084,UDB
74085,UDB
74086,UDB
74087,UDB
74088,UDB
74089,UDB
74090,UDB
74091,UDB
74092,UDB
74093,UDB
74094,UDB
74095,UDB
74096,UDB
74097,UDB
74098,UDB
74099,UDB
74100,UDB
74101,UDB
74102,UDB
74103,UDB
74104,UDB
74105,UDB
74106,UDB
74107,UDB
74108,UDB
74109,UDB
74110,UDB
74111,UDB
74112,UDB
74113,UDB
74114,UDB
74115,UDB
74116,UDB
74117,UDB
74118,UDB
74119,UDB
74120,UDB
74121,UDB
74122,UDB
74123,UDB
74124,UDB
74125,UDB
74126,UDB
74127,UDB
74128,UDB
74129,UDB
74130,UDB
74131,UDB
74132,UDB
74133,UDB
74134,UDB
74135,UDB
74136,UDB
74137,UDB
74138,UDB
74139,UDB
74140,UDB
74141,UDB
74142,UDB
74143,UDB
74144,UDB
74145,UDB
74146,UDB
74147,UDB
74148,UDB
74149,UDB
74150,UDB
74151,UDB
74152,UDB
74153,UDB
74154,UDB
74155,UDB
74156,UDB
74157,UDB
74158,UDB
74159,UDB
74160,UDB
74161,UDB
74162,UDB
74163,UDB
74164,UDB
74165,UDB
74166,UDB
74167,UDB
74168,UDB
74169,UDB
74170,UDB
74171,UDB
74172,UDB
74173,UDB
74174,UDB
74175,UDB
74176,UDB
74177,UDB
74178,UDB
74179,UDB
74180,UDB
74181,UDB
74182,UDB
74183,UDB
74184,UDB
74185,UDB
74186,UDB
74187,UDB
74188,UDB
74189,UDB
74190,UDB
74191,UDB
74192,UDB
74193,UDB
74194,UDB
74195,UDB
74196,UDB
74197,UDB
74198,UDB
74199,UDB
74200,UDB
74201,UDB
74202,UDB
74203,UDB
74204,UDB
74205,UDB
74206,UDB
74207,UDB
74208,UDB
74209,UDB
74210,UDB
74211,UDB
74212,UDB
74213,UDB
74214,UDB
74215,UDB
74216,UDB
74217,UDB
74218,UDB
74219,UDB
74220,UDB
74221,UDB
74222,UDB
74223,UDB
74224,UDB
74225,UDB
74226,UDB
74227,UDB
74228,UDB
74229,UDB
74230,UDB
74231,UDB
74232,UDB
74233,UDB
74234,UDB
74235,UDB
74236,UDB
74237,UDB
74238,UDB
74239,UDB
74240,UDB
74241,UDB
74242,UDB
74243,UDB
74244,UDB
74245,UDB
74246,UDB
74247,UDB
74248,UDB
74249,UDB
74250,UDB
74251,UDB
74252,UDB
74253,UDB
74254,UDB
74255,UDB
74256,UDB
74257,UDB
74258,UDB
74259,UDB
74260,UDB
74261,UDB
74262,UDB
74263,UDB
74264,UDB
74265,UDB
74266,UDB
74267,UDB
74268,UDB
74269,UDB
74270,UDB
74271,UDB
74272,UDB
74273,UDB
74274,UDB
74275,UDB
74276,UDB
74277,UDB
74278,UDB
74279,UDB
74280,UDB
74281,UDB
74282,UDB
74283,UDB
74284,UDB
74285,UDB
74286,UDB
74287,UDB
74288,UDB
74289,UDB
74290,UDB
74291,UDB
74292,UDB
74293,UDB
74294,UDB
74295,UDB
74296,UDB
74297,UDB
74298,UDB
74299,UDB
74300,UDB
74301,UDB
74302,UDB
74303,UDB
74304,UDB
74305,UDB
74306,UDB
74307,UDB
74308,UDB
74309,UDB
74310,UDB
74311,UDB
74312,UDB
74313,UDB
74314,UDB
74315,UDB
74316,UDB
74317,UDB
74318,UDB
74319,UDB
74320,UDB
74321,UDB
74322,UDB
74323,UDB
74324,UDB
74325,UDB
74326,UDB
74327,UDB
74328,UDB
74329,UDB
74330,UDB
74331,UDB
74332,UDB
74333,UDB
74334,UDB
74335,UDB
74336,UDB
74337,UDB
74338,UDB
74339,UDB
74340,UDB
74341,UDB
74342,UDB
74343,UDB
74344,UDB
74345,UDB
74346,UDB
74347,UDB
74348,UDB
74349,UDB
74350,UDB
74351,UDB
74352,UDB
74353,UDB
74354,UDB
74355,UDB
74356,UDB
74357,UDB
74358,UDB
74359,UDB
74360,UDB
74361,UDB
74362,UDB
74363,UDB
74364,UDB
74365,UDB
74366,UDB
74367,UDB
74368,UDB
74369,UDB
74370,UDB
74371,UDB
74372,UDB
74373,UDB
74374,UDB
74375,UDB
74376,UDB
74377,UDB
74378,UDB
74379,UDB
74380,UDB
74381,UDB
74382,UDB
74383,UDB
74384,UDB
74385,UDB
74386,UDB
74387,UDB
74388,UDB
74389,UDB
74390,UDB
74391,UDB
74392,UDB
74393,UDB
74394,UDB
74395,UDB
74396,UDB
74397,UDB
74398,UDB
74399,UDB
74400,UDB
74401,UDB
74402,UDB
74403,UDB
74404,UDB
74405,UDB
74406,UDB
74407,UDB
74408,UDB
74409,UDB
74410,UDB
74411,UDB
74412,UDB
74413,UDB
74414,UDB
74415,UDB
74416,UDB
74417,UDB
74418,UDB
74419,UDB
74420,UDB
74421,UDB
74422,UDB
74423,UDB
74424,UDB
74425,UDB
74426,UDB
74427,UDB
74428,UDB
74429,UDB
74430,UDB
74431,UDB
74432,UDB
74433,UDB
74434,UDB
74435,UDB
74436,UDB
74437,UDB
74438,UDB
74439,UDB
74440,UDB
74441,UDB
74442,UDB
74443,UDB
74444,UDB
74445,UDB
74446,UDB
74447,UDB
74448,UDB
74449,UDB
74450,UDB
74451,UDB
74452,UDB
74453,UDB
74454,UDB
74455,UDB
74456,UDB
74457,UDB
74458,UDB
74459,UDB
74460,UDB
74461,UDB
74462,UDB
74463,UDB
74464,UDB
74465,UDB
74466,UDB
74467,UDB
74468,UDB
74469,UDB
74470,UDB
74471,UDB
74472,UDB
74473,UDB
74474,UDB
74475,UDB
74476,UDB
74477,UDB
74478,UDB
74479,UDB
74480,UDB
74481,UDB
74482,UDB
74483,UDB
74484,UDB
74485,UDB
74486,UDB
74487,UDB
74488,UDB
74489,UDB
74490,UDB
74491,UDB
74492,UDB
74493,UDB
74494,UDB
74495,UDB
74496,UDB
74497,UDB
74498,UDB
74499,UDB
74500,UDB
74501,UDB
74502,UDB
74503,UDB
74504,UDB
74505,UDB
74506,UDB
74507,UDB
74508,UDB
74509,UDB
74510,UDB
74511,UDB
74512,UDB
74513,UDB
74514,UDB
74515,UDB
74516,UDB
74517,UDB
74518,UDB
74519,UDB
74520,UDB
74521,UDB
74522,UDB
74523,UDB
74524,UDB
74525,UDB
74526,UDB
74527,UDB
74528,UDB
74529,UDB
