Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
938	Spectrogram 1	1	2520.661924641	2521.052055184	9653.137	20900.369	0.3901	11247.232	-87.17	piceas-050824-081000.wav	2520.6619	92.7819	Bout
939	Spectrogram 1	1	2521.422075904	2521.876557876	12619.926	22538.745	0.4545	9918.819	-96.29	piceas-050824-081000.wav	2521.4221	93.5421	Whistle
940	Spectrogram 1	1	2522.089733673	2522.451710465	12797.048	23822.878	0.3620	11025.830	-95.76	piceas-050824-081000.wav	2522.0897	94.2097	Whistle
941	Spectrogram 1	1	2522.536171717	2523.690475486	8811.808	23158.672	1.1543	14346.864	-88.00	piceas-050824-081000.wav	2522.5362	94.6562	Bout
942	Spectrogram 1	1	2523.859397989	2524.177133173	11424.354	16649.446	0.3177	5225.092	-91.29	piceas-050824-081000.wav	2523.8594	95.9794	Whistle
943	Spectrogram 1	1	2524.905120100	2526.562169414	7129.151	23645.756	1.6570	16516.605	-82.12	piceas-050824-081000.wav	2524.9051	97.0251	Bout
944	Spectrogram 1	1	2526.912080313	2527.173507996	12442.804	20147.601	0.2614	7704.797	-92.97	piceas-050824-081000.wav	2526.9121	99.0321	Whistle
945	Spectrogram 1	1	2530.539893028	2530.982309107	9830.258	15099.631	0.4424	5269.373	-85.73	piceas-050824-081000.wav	2530.5399	102.6599	Whistle
946	Spectrogram 1	1	2531.159275538	2531.774636084	10760.148	22007.380	0.6154	11247.232	-89.84	piceas-050824-081000.wav	2531.1593	103.2793	Bout
947	Spectrogram 1	1	2532.579028955	2532.957093605	12664.207	20723.247	0.3781	8059.040	-90.69	piceas-050824-081000.wav	2532.5790	104.6990	Whistle
948	Spectrogram 1	1	2533.733333592	2533.986717346	16649.446	21785.978	0.2534	5136.532	-93.29	piceas-050824-081000.wav	2533.7333	105.8533	Whistle
949	Spectrogram 1	1	2534.151617885	2534.441199318	7749.077	14878.229	0.2896	7129.152	-79.13	piceas-050824-081000.wav	2534.1516	106.2716	Whistle
950	Spectrogram 1	1	2535.269723975	2536.279237028	8103.321	23247.232	1.0095	15143.911	-85.40	piceas-050824-081000.wav	2535.2697	107.3897	Bout
951	Spectrogram 1	1	2536.500445068	2538.105208845	8280.443	22937.269	1.6048	14656.826	-84.39	piceas-050824-081000.wav	2536.5004	108.6204	Bout
952	Spectrogram 1	1	2539.022216192	2539.701928168	12354.244	17800.738	0.6797	5446.494	-89.83	piceas-050824-081000.wav	2539.0222	111.1422	Whistle
953	Spectrogram 1	1	2541.789327668	2542.002491779	18774.908	21387.454	0.2132	2612.546	-97.27	piceas-050824-081000.wav	2541.7893	113.9093	Whistle
954	Spectrogram 1	1	2542.066843208	2543.402136241	9077.491	19660.517	1.3353	10583.026	-81.44	piceas-050824-081000.wav	2542.0668	114.1868	Bout
955	Spectrogram 1	1	2543.526817136	2543.852596249	9431.734	20590.406	0.3258	11158.672	-87.03	piceas-050824-081000.wav	2543.5268	115.6468	Whistle
956	Spectrogram 1	1	2543.900859821	2544.882219123	9653.137	20856.089	0.9814	11202.952	-85.10	piceas-050824-081000.wav	2543.9009	116.0209	Bout
957	Spectrogram 1	1	2546.189357539	2547.661396492	9166.052	21210.332	1.4720	12044.280	-84.60	piceas-050824-081000.wav	2546.1894	118.3094	Whistle
958	Spectrogram 1	1	2548.489922016	2549.221919529	12708.487	13726.937	0.7320	1018.450	-87.69	piceas-050824-081200.wav	2548.4899	0.6099	Whistle
959	Spectrogram 1	1	2550.854837057	2551.353560637	13239.852	23557.196	0.4987	10317.344	-93.02	piceas-050824-081200.wav	2550.8548	2.9748	Whistle
960	Spectrogram 1	1	2551.602922427	2552.463622798	10981.550	23911.439	0.8607	12929.889	-88.69	piceas-050824-081200.wav	2551.6029	3.7229	Whistle
961	Spectrogram 1	1	2552.688852321	2553.392696083	11025.830	23955.720	0.7038	12929.890	-86.99	piceas-050824-081200.wav	2552.6889	4.8089	Whistle
962	Spectrogram 1	1	2554.209154847	2555.403678261	8324.723	23911.439	1.1945	15586.716	-82.26	piceas-050824-081200.wav	2554.2092	6.3291	Bout
963	Spectrogram 1	1	2555.616842371	2556.304598276	9741.697	19217.712	0.6878	9476.015	-86.13	piceas-050824-081200.wav	2555.6168	7.7368	Whistle
964	Spectrogram 1	1	2556.674619864	2557.672067023	9520.295	20369.004	0.9974	10848.709	-85.14	piceas-050824-081200.wav	2556.6746	8.7946	Bout
965	Spectrogram 1	1	2558.657448290	2559.208457407	3232.472	4826.568	0.5510	1594.096	-78.68	piceas-050824-081200.wav	2558.6574	10.7775	Whistle
966	Spectrogram 1	1	2560.298409747	2560.567881359	11867.159	18952.030	0.2695	7084.871	-90.86	piceas-050824-081200.wav	2560.2984	12.4184	Whistle
967	Spectrogram 1	1	2560.885616543	2561.179219940	12487.085	19793.358	0.2936	7306.273	-92.75	piceas-050824-081200.wav	2560.8856	13.0056	Whistle
968	Spectrogram 1	1	2559.900235276	2560.266234032	9476.015	13549.815	0.3660	4073.800	-83.29	piceas-050824-081200.wav	2559.9002	12.0202	Whistle
969	Spectrogram 1	1	2561.392384918	2561.895130463	4915.129	15188.192	0.5027	10273.063	-82.14	piceas-050824-081200.wav	2561.3924	13.5124	Whistle
970	Spectrogram 1	1	2562.361678328	2563.813607460	9298.893	20811.808	1.4519	11512.915	-82.64	piceas-050824-081200.wav	2562.3617	14.4817	Bout
971	Spectrogram 1	1	2563.821651388	2564.324396933	9697.417	19660.517	0.5027	9963.100	-86.00	piceas-050824-081200.wav	2563.8217	15.9416	Whistle
972	Spectrogram 1	1	2564.396792291	2564.911603728	9785.978	19571.956	0.5148	9785.978	-86.94	piceas-050824-081200.wav	2564.3968	16.5168	Whistle
973	Spectrogram 1	1	2565.197175806	2566.564643687	10007.380	24000.000	1.3675	13992.620	-81.64	piceas-050824-081200.wav	2565.1972	17.3172	Whistle
974	Spectrogram 1	1	2566.721500297	2567.401212273	10095.941	20678.967	0.6797	10583.026	-85.05	piceas-050824-081200.wav	2566.7215	18.8415	Bout
975	Spectrogram 1	1	2567.710903528	2567.992441033	11468.635	22095.941	0.2815	10627.306	-83.17	piceas-050824-081200.wav	2567.7109	19.8309	Whistle
976	Spectrogram 1	1	2568.193539250	2568.619867472	7483.395	23380.074	0.4263	15896.679	-80.02	piceas-050824-081200.wav	2568.1935	20.3135	Bout
977	Spectrogram 1	1	2576.189206121	2576.478787554	11778.598	23867.159	0.2896	12088.561	-82.55	piceas-050824-081200.wav	2576.1892	28.3092	Whistle
978	Spectrogram 1	1	2580.054314733	2581.031652071	12841.328	19660.517	0.9773	6819.189	-82.66	piceas-050824-081200.wav	2580.0543	32.1743	Whistle
979	Spectrogram 1	1	2587.957476423	2588.609034648	8988.930	13549.815	0.6516	4560.885	-74.44	piceas-050824-081200.wav	2587.9575	40.0775	Whistle
980	Spectrogram 1	1	2595.192991163	2595.615297421	7616.236	12354.244	0.4223	4738.008	-74.32	piceas-050824-081200.wav	2595.1930	47.3130	Whistle
981	Spectrogram 1	1	2596.170329369	2597.123534921	12885.609	21387.454	0.9532	8501.845	-86.44	piceas-050824-081200.wav	2596.1703	48.2903	Whistle
982	Spectrogram 1	1	2597.815312790	2599.757921573	13018.450	21741.697	1.9426	8723.247	-86.82	piceas-050824-081200.wav	2597.8153	49.9353	Whistle
983	Spectrogram 1	1	2600.469810130	2601.213873536	13815.498	22051.661	0.7441	8236.163	-88.72	piceas-050824-081200.wav	2600.4698	52.5898	Whistle
984	Spectrogram 1	1	2602.110771587	2602.336001591	15143.911	20900.369	0.2252	5756.458	-91.61	piceas-050824-081200.wav	2602.1108	54.2308	Whistle
985	Spectrogram 1	1	2603.345514644	2604.447532877	13948.339	21431.734	1.1020	7483.395	-91.52	piceas-050824-081200.wav	2603.3455	55.4655	Whistle
986	Spectrogram 1	1	2604.994520896	2605.284102330	11070.111	19793.358	0.2896	8723.247	-87.60	piceas-050824-081200.wav	2604.9945	57.1145	Whistle
987	Spectrogram 1	1	2607.809895944	2608.578091136	7439.114	21166.052	0.7682	13726.938	-84.18	piceas-050824-081200.wav	2607.8099	59.9299	Bout
988	Spectrogram 1	1	2608.718860755	2609.354331123	11557.196	23778.598	0.6355	12221.402	-92.05	piceas-050824-081200.wav	2608.7189	60.8389	Whistle
989	Spectrogram 1	1	2610.452327392	2610.625271859	12487.085	16516.605	0.1729	4029.520	-82.09	piceas-050824-081200.wav	2610.4523	62.5723	Whistle
990	Spectrogram 1	1	2611.071709903	2611.429664730	11070.111	16915.129	0.3580	5845.018	-87.16	piceas-050824-081200.wav	2611.0717	63.1917	Whistle
991	Spectrogram 1	1	2612.286343138	2613.287812262	5845.018	17889.299	1.0015	12044.281	-83.43	piceas-050824-081200.wav	2612.2863	64.4063	Bout
992	Spectrogram 1	1	2614.293304218	2615.475761738	7261.993	17092.251	1.1825	9830.258	-79.44	piceas-050824-081200.wav	2614.2933	66.4133	Whistle
993	Spectrogram 1	1	2613.621636170	2614.007744748	9033.210	21918.819	0.3861	12885.609	-84.62	piceas-050824-081200.wav	2613.6216	65.7416	Whistle
994	Spectrogram 1	1	2615.507937453	2616.316352288	5623.616	14523.985	0.8084	8900.369	-82.10	piceas-050824-081200.wav	2615.5079	67.6279	Bout
995	Spectrogram 1	1	2616.827141761	2618.460059289	5756.458	21254.613	1.6329	15498.155	-84.43	piceas-050824-081200.wav	2616.8271	68.9471	Bout
996	Spectrogram 1	1	2618.528432683	2619.807417347	6464.945	22405.904	1.2790	15940.959	-82.28	piceas-050824-081200.wav	2618.5284	70.6484	Bout
997	Spectrogram 1	1	2620.145262353	2621.814377560	6686.347	21741.697	1.6691	15055.350	-86.13	piceas-050824-081200.wav	2620.1453	72.2653	Bout
998	Spectrogram 1	1	2622.067761862	2622.896286519	7527.675	17047.970	0.8285	9520.295	-79.34	piceas-050824-081200.wav	2622.0678	74.1878	Bout
999	Spectrogram 1	1	2623.149670274	2623.427185814	11822.878	16782.288	0.2775	4959.410	-90.96	piceas-050824-081200.wav	2623.1497	75.2697	Whistle
1000	Spectrogram 1	1	2624.227556721	2625.357728704	6464.945	16826.568	1.1302	10361.623	-84.21	piceas-050824-081200.wav	2624.2276	76.3476	Whistle
1001	Spectrogram 1	1	2626.729219416	2627.638183360	9210.332	20678.967	0.9090	11468.635	-87.60	piceas-050824-081200.wav	2626.7292	78.8492	Bout
1002	Spectrogram 1	1	2627.666337111	2629.218815351	5269.373	23424.354	1.5525	18154.981	-86.01	piceas-050824-081200.wav	2627.6663	79.7863	Bout
1003	Spectrogram 1	1	2629.234903209	2631.241863422	5667.897	20059.041	2.0070	14391.144	-84.13	piceas-050824-081200.wav	2629.2349	81.3549	Bout
1004	Spectrogram 1	1	2631.314259647	2631.668192510	11291.513	17180.812	0.3539	5889.299	-90.64	piceas-050824-081200.wav	2631.3143	83.4343	Bout
1005	Spectrogram 1	1	2631.909510371	2633.441878790	8767.528	21431.734	1.5324	12664.206	-87.14	piceas-050824-081200.wav	2631.9095	84.0295	Bout
1006	Spectrogram 1	1	2633.590691472	2633.892338798	10937.269	17313.653	0.3016	6376.384	-86.34	piceas-050824-081200.wav	2633.5907	85.7107	Whistle
1007	Spectrogram 1	1	2634.029085586	2634.391062378	10804.428	17269.373	0.3620	6464.945	-89.80	piceas-050824-081200.wav	2634.0291	86.1491	Whistle
1008	Spectrogram 1	1	2634.354864699	2635.010444889	8944.649	20147.601	0.6556	11202.952	-79.38	piceas-050824-081200.wav	2634.3549	86.4749	Bout
1009	Spectrogram 1	1	2635.227630964	2635.943540619	6774.908	21431.734	0.7159	14656.826	-86.31	piceas-050824-081200.wav	2635.2276	87.3476	Bout
1010	Spectrogram 1	1	2635.955606512	2637.504062788	6420.664	21077.491	1.5485	14656.827	-86.69	piceas-050824-081200.wav	2635.9556	88.0756	Bout
1011	Spectrogram 1	1	2637.516129517	2638.887619362	6730.627	21564.576	1.3715	14833.949	-82.29	piceas-050824-081200.wav	2637.5161	89.6361	Bout
1012	Spectrogram 1	1	2638.911751148	2640.238999385	5579.336	20678.967	1.3272	15099.631	-86.76	piceas-050824-081200.wav	2638.9118	91.0318	Bout
1013	Spectrogram 1	1	2640.303350815	2640.604998141	8501.845	21697.417	0.3016	13195.572	-87.89	piceas-050824-081200.wav	2640.3034	92.4234	Whistle
1014	Spectrogram 1	1	2640.846326151	2642.929703687	7129.151	21077.491	2.0834	13948.340	-83.38	piceas-050824-081200.wav	2640.8463	92.9663	Bout
1015	Spectrogram 1	1	2642.941769580	2644.164446743	9254.613	23601.476	1.2227	14346.863	-88.39	piceas-050824-081200.wav	2642.9418	95.0618	Bout
1016	Spectrogram 1	1	2644.192600494	2645.250377119	8811.808	23911.439	1.0578	15099.631	-87.90	piceas-050824-081200.wav	2644.1926	96.3126	Bout
1017	Spectrogram 1	1	2645.274508905	2647.229183581	9121.771	23778.598	1.9547	14656.827	-83.79	piceas-050824-081200.wav	2645.2745	97.3945	Bout
1018	Spectrogram 1	1	2647.253315368	2647.949115201	8767.528	23424.354	0.6958	14656.826	-88.75	piceas-050824-081200.wav	2647.2533	99.3733	Bout
1019	Spectrogram 1	1	2649.650406210	2649.887702107	10937.269	15719.557	0.2373	4782.288	-91.28	piceas-050824-081200.wav	2649.6504	101.7704	Whistle
1020	Spectrogram 1	1	2652.095760537	2652.393385899	10760.148	17579.336	0.2976	6819.188	-91.77	piceas-050824-081200.wav	2652.0958	104.2158	Whistle
1021	Spectrogram 1	1	2652.401439669	2653.157568968	9121.771	23822.878	0.7561	14701.107	-89.75	piceas-050824-081200.wav	2652.4014	104.5214	Bout
1022	Spectrogram 1	1	2653.362689150	2653.748797728	12752.768	20634.686	0.3861	7881.918	-97.50	piceas-050824-081200.wav	2653.3627	105.4827	Whistle
1023	Spectrogram 1	1	2653.193766647	2653.543677546	8900.369	12309.963	0.3499	3409.594	-83.38	piceas-050824-081200.wav	2653.1938	105.3138	Bout
1024	Spectrogram 1	1	2654.159038092	2654.693959351	12221.402	23734.317	0.5349	11512.915	-88.25	piceas-050824-081200.wav	2654.1590	106.2790	Whistle
1025	Spectrogram 1	1	2653.881522552	2654.094686662	11158.672	13239.852	0.2132	2081.180	-89.49	piceas-050824-081200.wav	2653.8815	106.0015	Whistle
1026	Spectrogram 1	1	2654.947350179	2656.093610020	10450.185	24000.000	1.1463	13549.815	-93.38	piceas-050824-081200.wav	2654.9474	107.0674	Whistle
1027	Spectrogram 1	1	2656.157961449	2656.769300031	9431.734	23867.159	0.6113	14435.425	-90.54	piceas-050824-081200.wav	2656.1580	108.2780	Whistle
1028	Spectrogram 1	1	2656.793431817	2657.573692902	10538.745	22051.661	0.7803	11512.916	-94.00	piceas-050824-081200.wav	2656.7934	108.9134	Bout
1029	Spectrogram 1	1	2657.702402526	2658.900947904	9033.210	23645.756	1.1985	14612.546	-82.84	piceas-050824-081200.wav	2657.7024	109.8224	Bout
1030	Spectrogram 1	1	2658.961277369	2660.694744006	8678.967	23911.439	1.7335	15232.472	-87.58	piceas-050824-081200.wav	2658.9613	111.0813	Bout
1031	Spectrogram 1	1	2660.718875792	2661.841003847	8723.247	23867.159	1.1221	15143.912	-87.13	piceas-050824-081200.wav	2660.7189	112.8389	Bout
1032	Spectrogram 1	1	2661.845025811	2663.490009232	8413.284	23955.720	1.6450	15542.436	-80.00	piceas-050824-081200.wav	2661.8450	113.9650	Bout
1033	Spectrogram 1	1	2663.566426555	2665.062597295	5712.177	23911.439	1.4962	18199.262	-85.74	piceas-050824-081200.wav	2663.5664	115.6864	Bout
1034	Spectrogram 1	1	2665.082707116	2666.289296423	6287.823	23822.878	1.2066	17535.055	-85.15	piceas-050824-081200.wav	2665.0827	117.2027	Bout
1035	Spectrogram 1	1	2666.305384280	2668.179619669	7970.480	23557.196	1.8742	15586.716	-80.76	piceas-050824-081200.wav	2666.3054	118.4254	Bout
1036	Spectrogram 1	1	2668.195707527	2669.659702552	6464.945	23911.439	1.4640	17446.494	-85.75	piceas-050824-081400.wav	2668.1957	0.3157	Bout
1037	Spectrogram 1	1	2669.671768445	2670.130272381	7970.480	23645.756	0.4585	15675.276	-86.97	piceas-050824-081400.wav	2669.6718	1.7918	Whistle
1038	Spectrogram 1	1	2670.275063098	2671.348927580	6819.188	23778.598	1.0739	16959.410	-81.63	piceas-050824-081400.wav	2670.2751	2.3951	Bout
1039	Spectrogram 1	1	2671.666661869	2673.162832609	6509.225	23867.159	1.4962	17357.934	-86.51	piceas-050824-081400.wav	2671.6667	3.7867	Bout
1040	Spectrogram 1	1	2673.186964395	2674.679113170	6464.945	23557.196	1.4921	17092.251	-85.57	piceas-050824-081400.wav	2673.1870	5.3070	Bout
1041	Spectrogram 1	1	2674.683135135	2676.223547482	6597.786	19306.273	1.5404	12708.487	-80.72	piceas-050824-081400.wav	2674.6831	6.8031	Bout
1042	Spectrogram 1	1	2676.826843003	2677.225017474	12575.646	18952.030	0.3982	6376.384	-96.16	piceas-050824-081400.wav	2676.8268	8.9468	Whistle
1043	Spectrogram 1	1	2677.309478725	2678.129959453	8191.882	19173.432	0.8205	10981.550	-86.34	piceas-050824-081400.wav	2677.3095	9.4295	Bout
1044	Spectrogram 1	1	2678.620639105	2680.579335745	6952.030	19793.358	1.9587	12841.328	-83.70	piceas-050824-081400.wav	2678.6206	10.7406	Whistle
1045	Spectrogram 1	1	2680.848808224	2681.214806980	16915.129	20059.041	0.3660	3143.912	-97.54	piceas-050824-081400.wav	2680.8488	12.9688	Whistle
1046	Spectrogram 1	1	2681.246982695	2682.795438971	7084.871	21476.015	1.5485	14391.144	-80.23	piceas-050824-081400.wav	2681.2470	13.3670	Bout
1047	Spectrogram 1	1	2682.799460936	2683.386667732	8236.162	18819.188	0.5872	10583.026	-82.42	piceas-050824-081400.wav	2682.7995	14.9195	Whistle
1048	Spectrogram 1	1	2683.378623803	2685.276990978	5579.336	23468.635	1.8984	17889.299	-86.48	piceas-050824-081400.wav	2683.3786	15.4986	Bout
1049	Spectrogram 1	1	2685.478090063	2686.085406680	13638.376	20678.967	0.6073	7040.591	-96.83	piceas-050824-081400.wav	2685.4781	17.5981	Whistle
1050	Spectrogram 1	1	2686.801316335	2687.376457238	7837.638	19704.797	0.5751	11867.159	-85.78	piceas-050824-081400.wav	2686.8013	18.9213	Whistle
1051	Spectrogram 1	1	2687.392545096	2688.679573689	7217.712	22804.428	1.2870	15586.716	-86.68	piceas-050824-081400.wav	2687.3925	19.5125	Bout
1052	Spectrogram 1	1	2688.900781728	2689.206451019	11291.513	12974.170	0.3057	1682.657	-87.21	piceas-050824-081400.wav	2688.9008	21.0208	Whistle
1053	Spectrogram 1	1	2690.569897803	2691.993673184	15940.959	21608.856	1.4238	5667.897	-100.28	piceas-050824-081400.wav	2690.5699	22.6899	Whistle
1054	Spectrogram 1	1	2691.603542642	2692.017804970	7350.554	11822.878	0.4143	4472.324	-81.77	piceas-050824-081400.wav	2691.6035	23.7235	Whistle
1055	Spectrogram 1	1	2692.854373556	2694.760784660	6066.421	20059.041	1.9064	13992.620	-85.10	piceas-050824-081400.wav	2692.8544	24.9744	Bout
1056	Spectrogram 1	1	2694.861334225	2695.279618518	8147.601	18907.749	0.4183	10760.148	-84.33	piceas-050824-081400.wav	2694.8613	26.9813	Bout
1058	Spectrogram 1	1	2695.275596553	2696.820030865	6686.347	12619.926	1.5444	5933.579	-82.35	piceas-050824-081400.wav	2695.2756	27.3956	Whistle
1059	Spectrogram 1	1	2697.358974089	2698.999935545	5225.092	13018.450	1.6410	7793.358	-79.77	piceas-050824-081400.wav	2697.3590	29.4790	Whistle
1060	Spectrogram 1	1	2696.325329250	2696.739591578	19129.151	23822.878	0.4143	4693.727	-102.64	piceas-050824-081400.wav	2696.3253	28.4453	Whistle
1061	Spectrogram 1	1	2697.298644624	2697.435391412	17579.336	19306.273	0.1367	1726.937	-96.50	piceas-050824-081400.wav	2697.2986	29.4186	Whistle
1062	Spectrogram 1	1	2698.710354112	2698.939606080	15985.240	22671.587	0.2293	6686.347	-100.21	piceas-050824-081400.wav	2698.7104	30.8304	Whistle
1063	Spectrogram 1	1	2699.188968737	2700.809820372	6066.421	23247.232	1.6209	17180.811	-85.40	piceas-050824-081400.wav	2699.1890	31.3090	Bout
1064	Spectrogram 1	1	2702.965593266	2704.087721321	10494.465	21431.734	1.1221	10937.269	-90.70	piceas-050824-081400.wav	2702.9656	35.0856	Whistle
1065	Spectrogram 1	1	2704.111853974	2704.590467732	18907.749	23380.074	0.4786	4472.325	-102.63	piceas-050824-081400.wav	2704.1119	36.2319	Whistle
1066	Spectrogram 1	1	2704.135985760	2704.932334702	9298.893	12797.048	0.7963	3498.155	-83.46	piceas-050824-081400.wav	2704.1360	36.2560	Whistle
1067	Spectrogram 1	1	2705.077125419	2705.334531138	15896.679	19439.114	0.2574	3542.435	-97.96	piceas-050824-081400.wav	2705.0771	37.1971	Whistle
1068	Spectrogram 1	1	2705.374750781	2705.604002749	14435.424	19571.956	0.2293	5136.532	-95.22	piceas-050824-081400.wav	2705.3748	37.4948	Whistle
1069	Spectrogram 1	1	2705.648244357	2706.227407224	3409.594	13505.535	0.5792	10095.941	-83.38	piceas-050824-081400.wav	2705.6482	37.7683	Whistle
1070	Spectrogram 1	1	2705.797057038	2707.305293671	8811.808	23867.159	1.5082	15055.351	-83.93	piceas-050824-081400.wav	2705.7971	37.9171	Bout
1071	Spectrogram 1	1	2707.160502955	2707.989027612	13461.255	22361.624	0.8285	8900.369	-97.27	piceas-050824-081400.wav	2707.1605	39.2805	Whistle
1072	Spectrogram 1	1	2708.045335113	2709.762713892	7439.114	21564.576	1.7174	14125.462	-84.54	piceas-050824-081400.wav	2708.0453	40.1653	Bout
1073	Spectrogram 1	1	2710.120669336	2711.427807751	4959.410	20546.125	1.3071	15586.715	-81.46	piceas-050824-081400.wav	2710.1207	42.2407	Bout
1074	Spectrogram 1	1	2711.431829716	2713.133120638	7129.151	23822.878	1.7013	16693.727	-86.41	piceas-050824-081400.wav	2711.4318	43.5518	Bout
1075	Spectrogram 1	1	2713.141164566	2714.367863694	8811.808	19261.993	1.2267	10450.185	-85.22	piceas-050824-081400.wav	2713.1412	45.2612	Bout
1076	Spectrogram 1	1	2714.379928499	2714.806256720	9121.771	20501.845	0.4263	11380.074	-87.30	piceas-050824-081400.wav	2714.3799	46.4999	Bout
1077	Spectrogram 1	1	2714.830388506	2716.157636743	7527.675	19350.554	1.3272	11822.879	-82.85	piceas-050824-081400.wav	2714.8304	46.9504	Whistle
1078	Spectrogram 1	1	2716.157636743	2717.094754438	7793.358	20191.882	0.9371	12398.524	-84.82	piceas-050824-081400.wav	2716.1576	48.2776	Bout
1079	Spectrogram 1	1	2717.094754438	2717.706093020	10538.745	21476.015	0.6113	10937.270	-89.83	piceas-050824-081400.wav	2717.0948	49.2148	Bout
1080	Spectrogram 1	1	2717.774466414	2719.564240551	4428.044	21874.539	1.7898	17446.495	-83.89	piceas-050824-081400.wav	2717.7745	49.8945	Bout
1081	Spectrogram 1	1	2719.548152381	2720.883444547	8457.565	23468.635	1.3353	15011.070	-86.79	piceas-050824-081400.wav	2719.5482	51.6681	Bout
1082	Spectrogram 1	1	2720.903554368	2722.218736712	5269.373	23867.159	1.3152	18597.786	-85.72	piceas-050824-081400.wav	2720.9036	53.0236	Bout
1083	Spectrogram 1	1	2722.238846534	2723.582182628	6376.384	23557.196	1.3433	17180.812	-80.93	piceas-050824-081400.wav	2722.2388	54.3589	Bout
1084	Spectrogram 1	1	2723.594248521	2724.611805503	7394.834	23202.952	1.0176	15808.118	-86.41	piceas-050824-081400.wav	2723.5942	55.7142	Bout
1085	Spectrogram 1	1	2724.615827467	2725.404132481	8546.125	20678.967	0.7883	12132.842	-85.88	piceas-050824-081400.wav	2724.6158	56.7358	Bout
1086	Spectrogram 1	1	2725.440330160	2726.401579641	7837.638	23645.756	0.9612	15808.118	-86.56	piceas-050824-081400.wav	2725.4403	57.5603	Bout
1087	Spectrogram 1	1	2726.421689462	2727.789157343	5446.494	23822.878	1.3675	18376.384	-81.15	piceas-050824-081400.wav	2726.4217	58.5417	Bout
1088	Spectrogram 1	1	2727.793179307	2728.927373255	9254.613	20988.930	1.1342	11734.317	-86.88	piceas-050824-081400.wav	2727.7932	59.9132	Bout
1089	Spectrogram 1	1	2729.072164402	2729.683502984	9741.697	20767.528	0.6113	11025.831	-88.80	piceas-050824-081400.wav	2729.0722	61.1922	Bout
1090	Spectrogram 1	1	2729.691546912	2731.344574262	8147.601	20059.041	1.6530	11911.440	-81.00	piceas-050824-081400.wav	2729.6915	61.8115	Bout
1091	Spectrogram 1	1	2731.384793906	2732.362131244	7527.675	23822.878	0.9773	16295.203	-86.73	piceas-050824-081400.wav	2731.3848	63.5048	Bout
1092	Spectrogram 1	1	2732.366153208	2733.938741271	8014.760	23822.878	1.5726	15808.118	-86.60	piceas-050824-081400.wav	2732.3662	64.4861	Bout
1093	Spectrogram 1	1	2733.962872891	2735.599812383	6907.749	22671.587	1.6369	15763.838	-84.37	piceas-050824-081400.wav	2733.9629	66.0829	Bout
1094	Spectrogram 1	1	2735.607856312	2736.685742759	8590.406	20191.882	1.0779	11601.476	-85.62	piceas-050824-081400.wav	2735.6079	67.7279	Bout
1095	Spectrogram 1	1	2736.717918473	2737.626882417	9476.015	19084.871	0.9090	9608.856	-85.63	piceas-050824-081400.wav	2736.7179	68.8379	Whistle
1096	Spectrogram 1	1	2738.258330821	2739.931467993	8811.808	23645.756	1.6731	14833.948	-84.76	piceas-050824-081400.wav	2738.2583	70.3783	Bout
1097	Spectrogram 1	1	2739.991797774	2740.643356000	8767.528	17579.336	0.6516	8811.808	-85.52	piceas-050824-081400.wav	2739.9918	72.1118	Bout
1098	Spectrogram 1	1	2740.711729394	2741.930384593	5579.336	23778.598	1.2187	18199.262	-85.56	piceas-050824-081400.wav	2740.7117	72.8317	Bout
1099	Spectrogram 1	1	2741.942450486	2742.831304609	4472.325	22937.269	0.8889	18464.944	-84.97	piceas-050824-081400.wav	2741.9425	74.0625	Bout
1100	Spectrogram 1	1	2742.851414430	2744.154530881	4782.288	23380.074	1.3031	18597.786	-82.89	piceas-050824-081400.wav	2742.8514	74.9714	Bout
1101	Spectrogram 1	1	2744.327476215	2746.523468753	8501.845	23335.793	2.1960	14833.948	-86.87	piceas-050824-081400.wav	2744.3275	76.4475	Bout
1102	Spectrogram 1	1	2746.632061790	2747.508850020	9254.613	22140.221	0.8768	12885.608	-83.91	piceas-050824-081400.wav	2746.6321	78.7521	Bout
1103	Spectrogram 1	1	2747.520915913	2748.437923786	9830.258	19350.554	0.9170	9520.296	-87.00	piceas-050824-081400.wav	2747.5209	79.6409	Whistle
1104	Spectrogram 1	1	2748.441946617	2749.527876993	10848.708	23645.756	1.0859	12797.048	-93.68	piceas-050824-081400.wav	2748.4419	80.5619	Bout
1105	Spectrogram 1	1	2749.547986814	2751.583100778	7571.956	22671.587	2.0351	15099.631	-83.99	piceas-050824-081400.wav	2749.5480	81.6680	Bout
1106	Spectrogram 1	1	2751.647452207	2753.771049386	5003.690	23557.196	2.1236	18553.506	-84.59	piceas-050824-081400.wav	2751.6475	83.7675	Bout
1107	Spectrogram 1	1	2754.205421537	2754.692079224	10095.941	16693.727	0.4867	6597.786	-86.72	piceas-050824-081400.wav	2754.2054	86.3254	Whistle
1108	Spectrogram 1	1	2754.796651052	2756.337063400	8147.601	20723.247	1.5404	12575.646	-84.08	piceas-050824-081400.wav	2754.7967	86.9166	Bout
1109	Spectrogram 1	1	2756.550227511	2758.915142551	7881.919	21653.137	2.3649	13771.218	-86.18	piceas-050824-081400.wav	2756.5502	88.6702	Bout
