label,file,source,src_path,segment,native_sr,spec_path,wav_path,offset_s
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg082,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,82,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg082.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,410.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg083,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,83,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg083.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,415.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg084,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,84,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg084.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,420.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg085,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,85,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg085.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,425.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg086,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,86,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg086.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,430.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg087,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,87,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg087.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,435.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg088,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,88,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg088.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,440.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg089,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,89,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg089.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,445.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg090,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,90,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg090.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,450.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg091,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,91,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg091.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,455.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg092,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,92,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg092.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,460.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg093,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,93,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg093.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,465.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg094,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,94,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg094.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,470.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg095,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,95,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg095.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,475.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg096,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,96,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg096.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,480.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg097,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,97,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg097.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,485.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg098,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,98,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg098.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,490.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg099,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,99,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg099.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,495.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg100,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,100,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg100.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,500.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg101,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,101,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg101.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,505.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg102,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,102,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg102.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,510.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg103,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,103,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg103.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,515.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg104,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,104,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg104.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,520.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg105,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,105,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg105.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,525.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg106,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,106,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg106.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,530.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg107,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,107,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg107.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,535.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg108,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,108,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg108.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,540.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg109,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,109,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg109.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,545.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg110,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,110,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg110.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,550.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg111,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,111,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg111.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,555.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg112,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,112,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg112.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,560.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg113,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,113,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg113.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,565.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg114,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,114,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg114.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,570.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg115,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,115,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg115.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,575.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg116,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,116,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg116.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,580.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg117,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,117,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg117.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,585.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_177_seg118,Biological_Delphinids_27.9.a_96000_16_600_177.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,118,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177_seg118.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_177.wav,590.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg000,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,0,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg001,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,1,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg002,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,2,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg003,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,3,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg004,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,4,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg004.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,20.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg005,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,5,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg005.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,25.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_96000_16_600_216_seg006,Biological_Delphinids_27.9.a_96000_16_600_216.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,6,96000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216_seg006.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_96000_16_600_216.wav,30.0
